,ID,d0fc,d1fc,d4fc
399,GO:0009612,1.2141289738722343,1.3976695407227828,4.097325880066787
400,GO:1902743,1.0796448202940963,1.1561260706702425,2.5941502398350833
401,GO:0003158,1.2781740107451787,1.70189850496786,8.788659268549225
402,GO:0032606,1.1228551164027427,1.2648085412689376,2.4642575795352806
403,GO:0010038,1.0780920708019537,1.4139914289448365,3.4643979645533025
404,GO:0002821,1.1391858515449298,1.3900899744270276,4.426709752858931
405,GO:0045069,1.2289709696899445,1.44890813204487,3.5339356880728694
406,GO:0002637,1.0586186630113532,1.3877649000792336,2.803117840613628
407,GO:0051702,1.0595203859140856,1.2933165436468064,2.755057124387575
408,GO:0090025,1.0893026418393579,1.6081436283324124,4.393801111873609
409,GO:1904994,1.0392298858416769,1.4527726709746178,4.30702761633751
410,GO:0002474,1.02537625901458,1.3080494534473943,2.3552410334941642
411,GO:0002478,1.0139193556519366,1.2599250337395014,2.4491618277728353
412,GO:0046641,0.9939601239168782,1.3010133999839297,2.6328017009645066
413,GO:0032760,1.08621630186303,1.4396880722783205,4.037766972089275
414,GO:0010950,1.4506573452318057,1.4517979561311567,4.86684863039111
415,GO:0040013,1.0710341511025732,1.4741902901683044,4.148607540485549
416,GO:0051099,1.0778084701041155,1.2102831567999637,2.551354477670522
417,GO:0014013,1.0631431733085657,1.348880424108544,3.416096571593233
418,GO:1903557,1.08621630186303,1.4396880722783205,4.037766972089275
419,GO:0006879,1.3875264729157526,2.1896836250267575,11.974418677284003
420,GO:0030032,1.093593209254847,1.2524495634476116,3.323386266351556
421,GO:0046640,0.9831324788351163,1.3126012551544832,2.900799528681589
422,GO:0048678,1.1356445035221796,1.609086937823629,5.010173450557327
423,GO:0060055,1.100982626021753,1.369648280306471,2.982968920175004
424,GO:1901873,1.0706416911045964,1.2425438112801936,2.2990677196720677
425,GO:0014002,1.8491010144433424,1.5850585640937176,7.014134338529723
426,GO:0090559,1.2292522474351144,1.4336314140646933,4.632832003638332
427,GO:0014902,1.2006896433583727,1.397310949511331,4.0905307693325
428,GO:0002675,1.0207347938666227,1.2752829880160386,2.505257605131275
429,GO:0043300,0.9968988423528873,1.491119841567881,5.084409682899043
430,GO:0002790,1.3675668383938036,1.2863837793468451,4.4321062571181855
431,GO:0050730,1.1050914079130885,1.3121614959639636,4.629899930211705
432,GO:1903169,1.1075603721465235,1.3666012183052605,4.977616558973151
433,GO:0071456,1.168763145192283,1.2418785022673193,3.330890419873229
434,GO:0050679,1.1244377725502015,1.451240619243053,5.068788107996854
435,GO:0032677,1.0870406990688242,1.2889974049032105,2.3583506493533326
436,GO:1904377,1.0782852731508075,1.2065173698062268,2.4528718216793077
437,GO:0071496,1.0950328734657873,1.2729333478677485,2.4145354655158306
438,GO:0032637,1.0870406990688242,1.2889974049032105,2.3583506493533326
439,GO:0045685,1.0055798319134615,1.2457196551019751,2.8142247450442306
440,GO:0006091,1.1536380306019667,1.299096431715267,2.2728313690634034
441,GO:0007179,1.1041685960925591,1.4393550004524749,5.372608939066579
442,GO:0051091,1.148536300649475,1.134674518243894,2.74165440522592
443,GO:0042743,1.0642580179675014,1.4069125793455002,3.938456935020247
444,GO:0061383,1.142194504309388,1.476512534396233,4.212850985202425
445,GO:0002673,1.0199424058592446,1.2727851009726316,2.5128910490218903
446,GO:0034143,1.1221969118309796,1.3343392934089666,2.4847328737264918
447,GO:1902176,1.096980988164811,1.2253418553272402,3.189270442191585
448,GO:0008631,1.1078452419431433,1.1968499835545146,3.1525282534706207
449,GO:0036037,0.9835852711415272,1.4131166711474474,2.897017576179134
450,GO:0010591,1.088464147919948,1.1650944208462004,2.609668555468439
451,GO:0001936,1.1836169228652758,1.4517171351483478,6.382170192244028
452,GO:0043524,1.2400310919608277,1.7893204447312296,8.226991342694605
453,GO:0002377,1.06873219087627,1.3501261244271276,2.9000207529147923
454,GO:0014009,1.063233072759013,1.2346630835141759,2.6842327642341353
455,GO:0046633,0.9831324788351163,1.3126012551544832,2.900799528681589
456,GO:0097191,1.2834557473898023,1.7458166007961573,7.859566109710108
457,GO:0019884,1.0139193556519366,1.2599250337395014,2.4491618277728353
458,GO:0033003,1.1439399677902222,1.517028910890737,6.223490338360633
459,GO:0007517,1.1576866130322558,1.3366320473415796,4.7490450193454805
460,GO:0015833,1.3675668383938036,1.2863837793468451,4.4321062571181855
461,GO:0002504,1.0256729437338756,1.092723256102952,2.3945512813072463
462,GO:0050857,1.0237474205322268,1.3397210986161214,2.6075504436773076
463,GO:1904996,1.0042814088324155,1.3255971885278968,2.9405199513497986
464,GO:0002793,1.527147027973254,1.293910400728049,4.705290807085675
465,GO:0010507,1.1781631924323068,1.3786450362833629,2.1665165878276165
466,GO:0002863,1.0793061736439837,1.3121617367316674,2.6247141935582596
467,GO:0060541,1.1045968355266516,1.465471483814932,5.94695691460475
468,GO:1902905,1.0510329513049377,1.2155632130130412,2.9881112286379006
469,GO:0033674,1.0825610876140923,1.248005957733133,3.747604298533891
470,GO:0009991,1.070464866723063,1.3132796084123257,2.513308872969952
471,GO:0050878,1.2130860853057106,1.2504273029166155,4.607464084815714
472,GO:0043277,1.0405856717754518,1.3084085603667062,2.8696634765089217
473,GO:0030900,1.060736700428894,1.279356860928671,3.56015762801058
474,GO:0002286,1.0558325110314488,1.3976350829072324,3.2344805581722436
475,GO:0071695,1.066139774175734,1.2361307378670605,2.6948076124125713
476,GO:0110053,1.0493620309405685,1.3112427011926884,3.102420010800753
477,GO:1903320,1.0601394155306036,1.2323312019108268,2.3197006353511225
478,GO:0031667,1.045970130819881,1.2937123079589012,2.4778513919677847
479,GO:0051962,1.0779814658535858,1.356320984966352,3.6376931913559276
480,GO:0032480,1.1818879757532892,1.2393511562107224,2.480490125870158
481,GO:0003015,1.2061410582824443,1.2817537212108336,2.874385412671858
482,GO:0001914,1.0640396736781628,1.4219365285740864,2.713228367344251
483,GO:0010712,1.1411120689858432,1.376834149215679,4.609624391291609
484,GO:0071453,1.155095598925908,1.2175960630343707,3.220100859397577
485,GO:0048147,1.1730547359417756,1.356820361412434,2.4871677954931903
486,GO:0051893,1.0571679945922974,1.2535258611402533,2.6180726026213765
487,GO:0090109,1.0571679945922974,1.2535258611402533,2.6180726026213765
488,GO:0008361,1.0596154893357432,1.2177766516076869,2.9113017386132225
489,GO:0006090,1.2119253754097528,1.285745855741616,2.0397704895532143
490,GO:0002691,1.0528758855774252,1.4548162334270758,5.101298101829996
491,GO:0010830,1.2393432285760415,1.3129601306548009,3.3357012087475626
492,GO:0045860,1.0714297517059026,1.2496097835029623,3.1107974977427437
493,GO:2001243,1.1262062456761126,1.357009361271686,3.7422876754569296
494,GO:0140694,1.132464998313168,1.2057033693962933,2.6465221737509816
495,GO:0051495,1.0510329513049377,1.2155632130130412,2.9881112286379006
496,GO:0035264,1.0338133947013204,1.2336492369713308,2.7768040723576304
497,GO:0016052,1.2138744991294252,1.2908411503836046,2.0284493147282023
498,GO:0003007,1.080772884371245,1.3027073052443028,2.7796966641596956
499,GO:0042116,1.1381140387729605,1.5562258056319356,3.3514207014197313
500,GO:0032873,1.0085091241105917,1.3040868172997064,2.360053156110004
501,GO:0048246,1.0462596754482865,1.412944839311334,6.907656350423328
502,GO:0140962,1.1047806399510263,1.5163431471400781,3.323693677681417
503,GO:0042267,1.03486321861235,1.2194783697487983,5.406366186264803
504,GO:0110020,1.1484989268218917,1.2546273280196911,3.603511297996537
505,GO:0070059,1.1216875538034983,1.3678941483592797,2.4344048704783257
506,GO:0070303,1.0085091241105917,1.3040868172997064,2.360053156110004
507,GO:0033627,1.1225600757496497,1.1717854007826485,4.245114814891453
508,GO:0032720,1.1221114609918414,1.219719301184707,3.883295704504835
509,GO:0062208,1.1548631465650185,1.4644269074756344,3.738016801053342
510,GO:0050821,1.0702725773084982,1.1466226218094016,2.069750298327718
511,GO:0071322,1.1424005023456594,1.2681373551645025,2.3205105507601744
512,GO:2001236,1.098848955565958,1.333891923122895,2.750287333957657
513,GO:2000564,0.9443048588166866,1.3762258346960436,2.671552952144842
514,GO:0014706,1.1609560739428397,1.320065578586521,5.0079255866297165
515,GO:0002228,1.03486321861235,1.2194783697487983,5.406366186264803
516,GO:0150116,1.0571679945922974,1.2535258611402533,2.6180726026213765
517,GO:1903556,1.1221114609918414,1.219719301184707,3.883295704504835
518,GO:0070372,1.0841030978910962,1.473184723657805,4.98345875504409
519,GO:0071900,1.0686213989268616,1.2754855985150395,3.1209492129110656
520,GO:0007163,1.0526348911824075,1.302846581651885,2.763132569299281
521,GO:0099024,1.1109223516814057,1.361073936438273,2.7640861379211907
522,GO:0002791,1.4186645702205012,1.287790479996933,4.522206663158899
523,GO:0036294,1.168763145192283,1.2418785022673193,3.330890419873229
524,GO:0001933,1.0478227116266703,1.3719010855160996,3.3711438801169034
525,GO:0045670,1.0716912803988479,1.2436031383340511,3.0020141711870556
526,GO:0048708,1.6534340427888445,1.4663370205560606,5.817105781301531
527,GO:0009410,1.2766996473709409,1.8298873116108658,7.566556149727257
528,GO:0043010,1.1064896571961078,1.392133893491116,3.122481715927692
529,GO:0008347,1.003124262885182,1.2768561133149638,3.900161054289509
530,GO:0090087,1.4186645702205012,1.287790479996933,4.522206663158899
531,GO:0001912,1.1056296805974033,1.4323222305408312,5.066024527723644
532,GO:0030219,1.0613369697374013,1.1866237191205407,7.356680633151945
533,GO:0010976,1.353556249759389,1.236618294509826,3.810896164354799
534,GO:0007259,1.0861237281095373,1.506636545336367,3.112760069009994
535,GO:0010876,1.1646557194928193,1.3522677070342812,3.209222132072448
536,GO:0035740,0.9443048588166866,1.3762258346960436,2.671552952144842
537,GO:2001187,0.965101760914569,1.4195760065193994,2.707334056037446
538,GO:0062014,1.2232870777320939,1.220745263021199,2.055397991195833
539,GO:0042445,1.1126715343110516,1.420316603426905,3.2473273126165947
540,GO:0043270,1.2823059754282553,1.678543413326906,9.646192377708136
541,GO:1901224,1.0920270237038865,1.1814514789518547,2.108597468669857
542,GO:0021700,1.062140135081713,1.2286071900084377,2.6630878505897893
543,GO:0061515,1.0447445089079053,1.3938354787092977,4.383353103783604
544,GO:0048709,0.9473720466098694,1.1587932536073855,2.2722891336704705
545,GO:0051651,1.045071604215276,1.2397092513925878,3.545718812985387
546,GO:0001654,1.0991327581059283,1.3835980413066284,3.083291067107209
547,GO:0007044,1.0313410792672677,1.2472256228216307,2.585101409889697
548,GO:0150063,1.0991327581059283,1.3835980413066284,3.083291067107209
549,GO:0051492,1.143855805452615,1.2851362432720628,3.8201828772462654
550,GO:0071560,1.1041685960925591,1.4393550004524749,5.372608939066579
551,GO:0007040,0.9736003786557466,1.1323715416162716,1.7998621887946067
552,GO:0080171,0.9736003786557466,1.1323715416162716,1.7998621887946067
553,GO:0050853,1.1281705548422096,1.3918624117247353,4.411713326780874
554,GO:0042886,1.3484160187105456,1.2862939502745807,4.362155890483816
555,GO:0048880,1.0991327581059283,1.3835980413066284,3.083291067107209
556,GO:0071559,1.1041685960925591,1.4393550004524749,5.372608939066579
557,GO:0030072,1.061548071736084,1.2273012132747718,3.100111894025002
558,GO:0001952,1.0475183879570245,1.2240203558968783,2.4956927234938413
559,GO:0050731,1.152459852997993,1.2789311110705217,4.646135897929621
560,GO:0071248,1.022398475985985,1.4865497149019886,3.7425433117410414
561,GO:0001916,1.0701463798081408,1.3871553001619492,2.349479737854306
562,GO:0045071,1.310665945942434,1.6296721540553583,4.188713768655462
563,GO:0010324,1.1109223516814057,1.361073936438273,2.7640861379211907
564,GO:0001910,1.0971959856144946,1.4556305202326527,5.0853689523286665
565,GO:0045824,1.0708790318014938,1.311254635358393,3.3010845989895437
566,GO:0002724,1.0804082967903004,1.3735553730405519,3.6980382526802393
567,GO:0050901,1.0677165046443144,1.4679399051563014,5.951879786129624
568,GO:0046879,1.0899862856044853,1.2551658455211774,3.246936401039412
569,GO:0071333,1.1190937246849957,1.282370001362506,2.3793594847857973
570,GO:1905897,1.1844516442276567,1.3941469350442528,2.5439184675727358
571,GO:0042552,1.0126503245280436,1.2450725963059799,2.9498007561639388
572,GO:2000514,1.0907765081500456,1.4456260031067307,6.257424805610961
573,GO:0032757,1.1322472732332345,1.2942859693420665,2.6909967019089507
574,GO:0051348,1.040620464173613,1.2145226733084995,3.360488571165798
575,GO:0045577,1.1157676219423915,1.3675259284848202,4.433207656628928
576,GO:0071331,1.1190937246849957,1.282370001362506,2.3793594847857973
577,GO:0048525,1.237394843004963,1.5493367576410735,3.718413137794271
578,GO:0150115,1.0313410792672677,1.2472256228216307,2.585101409889697
579,GO:0071326,1.1190937246849957,1.282370001362506,2.3793594847857973
580,GO:0051279,1.0577943422221212,1.1513732099987404,4.384509900616444
581,GO:0031343,1.1056296805974033,1.4323222305408312,5.066024527723644
582,GO:0031663,1.190486317022055,1.430617050766971,2.5539357023881046
583,GO:0048713,0.952439004152372,1.1979867315097152,2.5279560678459627
584,GO:0042326,1.0478227116266703,1.3719010855160996,3.3711438801169034
585,GO:0007272,1.0126503245280436,1.2450725963059799,2.9498007561639388
586,GO:0008366,1.0126503245280436,1.2450725963059799,2.9498007561639388
587,GO:0044843,1.0954199738042374,1.1933916060674268,3.7044505391700144
588,GO:1904019,1.1228121346015862,1.4850374682846423,3.2829897950680675
589,GO:0009914,1.0899862856044853,1.2551658455211774,3.246936401039412
590,GO:0001787,0.9354389406731439,1.247175792896623,2.0190602699801103
591,GO:0002428,1.0437964973188292,1.3602432180091995,2.4061453042428864
592,GO:0030574,1.07950487673843,1.4720085362143571,5.015127851950662
593,GO:0033006,1.0277433711842312,1.4073482016313041,6.714667206753432
594,GO:0033209,1.1638944701759688,1.54428747510014,3.66068655887766
595,GO:0051851,1.0595679661579231,1.3255759523177655,2.844020548711562
596,GO:0031330,1.1543879991000345,1.3266309380108616,2.1920601656740684
597,GO:0008154,0.9818806610162493,1.3104755388952,2.427102672791845
598,GO:0030101,0.9795713292296091,1.2303862889358934,3.381115247232509
599,GO:0006911,1.1187480462842587,1.3728739541924055,2.851376483450077
600,GO:0009636,1.4991250547479713,1.9416257942181256,10.337927765729214
601,GO:0150076,1.1242584589010123,1.4295607632242548,3.1988035511882256
602,GO:0009144,1.152873488278974,1.2927890254155108,2.391523099180603
603,GO:0050680,1.2196936167335766,1.2807528426251453,3.386068898900309
604,GO:0071622,1.3122802709202328,1.4161536463770616,9.80088797924851
605,GO:0019885,1.0437964973188292,1.3602432180091995,2.4061453042428864
606,GO:0043620,1.0861134853472911,1.6177618142554089,2.4255940748135862
607,GO:0071604,1.1191903346989087,1.2476237702486752,3.3869241495610827
608,GO:0000082,1.102746353295212,1.169178473705224,3.6050543716700383
609,GO:0030041,0.9779570626360844,1.3182624970891728,2.493568217553326
610,GO:0034103,1.2531604597487305,1.3544731356144541,6.824245460854642
611,GO:0072332,1.2040468643692985,1.3830621347693417,2.3661726317263847
612,GO:0010811,1.0053836154235383,1.1883292957729625,2.3653787034025147
613,GO:0002720,1.1036507192207259,1.3879515189625513,5.238752860368489
614,GO:0006986,1.1833719478588651,1.3054372803223828,5.090341846252239
615,GO:0032755,1.1407783422029778,1.4523398376465115,3.45227637432116
616,GO:0031102,1.1327687428931346,1.647418491604601,5.321178679332978
617,GO:0045912,1.2540716226032598,1.2895174783176888,1.9092345166955946
618,GO:1903078,1.0741877594730358,1.2269232938145131,2.62671552604566
619,GO:2000403,1.1176441149176306,1.5695045283758677,6.938018400389965
620,GO:0048041,1.0571679945922974,1.2535258611402533,2.6180726026213765
621,GO:0046777,1.0836247601031705,1.3861714501849145,4.061867094273912
622,GO:0002762,1.0553898314003185,1.2157099873552084,3.12182794173168
623,GO:0043457,1.2100105037627407,1.325414031405556,2.41710120388156
624,GO:0060047,1.231634082946488,1.303719925888198,3.008341037401238
625,GO:0002475,1.0437964973188292,1.3602432180091995,2.4061453042428864
626,GO:0002483,1.0437964973188292,1.3602432180091995,2.4061453042428864
627,GO:0006953,1.988430136438535,2.302931206134437,55.05843121723231
628,GO:0001764,1.0603187389519941,1.3688016708871598,3.690342663784394
629,GO:0032271,0.9623075305665952,1.2485359853146174,2.234723133754295
630,GO:0051017,1.093022027459526,1.293298257037335,3.4057366777941738
631,GO:0032231,1.143855805452615,1.2851362432720628,3.8201828772462654
632,GO:0048661,1.0901003735119592,1.6329985179665774,4.642832602286692
633,GO:0008360,1.1004657514710958,1.5303478979666543,5.904466931431569
634,GO:0002707,1.0095143357217997,1.287731939413037,4.002471343970562
635,GO:0022604,1.0935485427342857,1.362584031932512,4.900785439564998
636,GO:0009314,1.1143333966056628,1.315436050445049,3.3569110605800727
637,GO:0001959,1.1419464493433373,1.3063444063050342,3.266571977462651
638,GO:0002181,0.9871914643561901,0.9913498835609117,2.0484645075017083
639,GO:0009394,1.2107215899055512,1.2128780873491414,2.306348909739471
640,GO:0019692,1.2107215899055512,1.2128780873491414,2.306348909739471
641,GO:0050918,1.8530774668464236,2.396980784318137,57.320960916904944
642,GO:2000516,1.1334026944996893,1.5088115531007726,7.298488517358471
643,GO:0002064,1.056905778971925,1.2992889396088823,2.505562234496819
644,GO:0003170,1.085771092794946,1.32417518626699,2.5473500465424985
645,GO:2000401,1.1125123462186184,1.5528319646241897,6.464174525629318
646,GO:0009408,1.0333737238051235,1.3621890220954,2.7678654557696043
647,GO:0048738,1.1820548506746913,1.2675459600108037,3.336623252244938
648,GO:0030038,1.143855805452615,1.2851362432720628,3.8201828772462654
649,GO:0043149,1.143855805452615,1.2851362432720628,3.8201828772462654
650,GO:0001678,1.1190937246849957,1.282370001362506,2.3793594847857973
651,GO:0061572,1.093022027459526,1.293298257037335,3.4057366777941738
652,GO:2001056,1.5667915117843154,1.4866371316937967,5.385812101010295
653,GO:1903321,1.1072245285358029,1.273153011884137,2.7862404642806995
654,GO:0051258,0.9716712873178979,1.2688378386903048,2.4736490573042738
655,GO:0051054,1.0674279219482432,1.185102725786415,2.625056790747711
656,GO:0008637,1.1159980539305332,1.317659292830204,2.332570228567296
657,GO:0021987,1.0003691051151202,1.2293035660259541,2.794662576695141
658,GO:0014015,1.0611338101293746,1.4128951720088536,3.8114000051909076
659,GO:0032273,0.9941997720671842,1.1912623808691976,2.517817710608173
660,GO:0021543,1.0098148119282302,1.2597014328712217,2.867407023992061
661,GO:0002686,1.0927145102483704,1.7152423951559346,4.854821068066636
662,GO:0009262,1.2107215899055512,1.2128780873491414,2.306348909739471
663,GO:0019883,1.0437964973188292,1.3602432180091995,2.4061453042428864
664,GO:0031341,1.0971959856144946,1.4556305202326527,5.0853689523286665
665,GO:0090277,1.0694330392367926,1.200883619288972,2.628736736130077
666,GO:0032663,1.067669406116771,1.4575340389842846,2.7255782103922948
667,GO:0070098,1.1398964659133708,1.6951195966961414,7.970047211612719
668,GO:0009141,1.152873488278974,1.2927890254155108,2.391523099180603
669,GO:0045787,1.1537394965976009,1.2462761644238165,2.986779840992794
670,GO:0006869,1.1964544400585406,1.4081667529241078,3.3700376980749187
671,GO:0043299,0.9968988423528873,1.491119841567881,5.084409682899043
672,GO:0060840,1.0367760349425603,1.4409992294161198,6.768009374644746
673,GO:0042417,1.1270144742679844,1.210357627910413,2.3346088669609406
674,GO:0006801,1.092114203084496,1.3762122109647066,3.8312615532573444
675,GO:0060395,1.1466171255404674,1.4137939890070585,3.724053389653694
676,GO:0043409,1.0329308691904215,1.2584330482384631,3.2796239377033767
677,GO:0072331,1.1697025098299962,1.3249935756851312,2.2318024333078705
678,GO:0002534,1.1448114182356688,1.246597768494566,2.513337238182253
679,GO:0050994,1.11915871845265,1.4666234073614461,8.855404523169447
680,GO:0002701,1.0101967660576834,1.496804774688302,3.235605175506885
681,GO:0060560,1.0800879312412808,1.3771383568618767,4.752138145171831
682,GO:0007033,1.0512790943411419,1.161034458386016,1.848168677028352
683,GO:0060041,1.063202731668597,1.2645759809762362,2.6367473560164543
684,GO:0044772,1.0609291754844934,1.1633599863042152,3.031035450000177
685,GO:0060759,1.1419464493433373,1.3063444063050342,3.266571977462651
686,GO:0045214,1.2884012762413155,1.1229002557443424,2.956734710835125
687,GO:1901874,1.1072245285358029,1.273153011884137,2.7862404642806995
688,GO:0030239,1.2442014255875207,1.1469575015089684,2.772322161097975
689,GO:0048662,1.052982021673649,1.4879217797148707,2.605474699474602
690,GO:0009205,1.157600224886326,1.3214125588470431,2.3164312833781473
691,GO:1902041,1.033156778582515,1.3698358947946279,2.6092894730756115
692,GO:2000404,1.0539330137977225,1.3935434769107682,4.591591604698441
693,GO:0046883,1.0855679068733195,1.2503289594061315,3.1000028358643714
694,GO:0032091,1.1709018619957892,1.4964730360140024,3.3980150650585106
695,GO:0051701,1.0509148481456472,1.281770261374744,2.5991012077229563
696,GO:1902806,1.1275233176440969,1.1607089369845809,4.046251310431128
697,GO:0043280,1.6206205614340354,1.463065966650742,5.375639228127454
698,GO:1904035,1.134890558806254,1.5077277633742818,3.4269947925150333
699,GO:0035904,1.0365637521671192,1.4760380961854065,7.8952777581285485
700,GO:0046637,1.0986816650662627,1.5059519813089666,6.201502209642841
701,GO:2001237,1.0455944511811743,1.342836146124703,2.658334299704404
702,GO:0016485,1.0002610623424903,1.5353252912466422,4.003614313937062
703,GO:0071214,1.1070202704562613,1.2136955453275065,2.7795443061600618
704,GO:0104004,1.1070202704562613,1.2136955453275065,2.7795443061600618
705,GO:0046887,1.0645877659937546,1.1933317083712012,2.622773763040124
706,GO:0090276,1.049887277692031,1.2152898910851635,2.896690586435091
707,GO:0033157,1.028352933181283,1.254852382321899,2.300840621476537
708,GO:0055002,1.2442014255875207,1.1469575015089684,2.772322161097975
709,GO:0098773,1.0958701204465158,1.2751185338645599,2.798174898852154
710,GO:0001659,1.3447450583637852,1.9092271053838916,11.995951001568356
711,GO:0002455,1.0980502641010053,1.3094159455829464,8.38489503373084
712,GO:0031103,1.146464319896024,1.7570330329110098,6.01213816429042
713,GO:0001938,1.1782112331807557,1.5583175899259023,7.36861522679915
714,GO:0045444,1.0974827099849809,1.2381020894482009,4.7679598363888545
715,GO:0032623,1.067669406116771,1.4575340389842846,2.7255782103922948
716,GO:0035051,1.284139158943057,1.2702583137576557,3.1566669214569987
717,GO:0009266,1.0374381767746588,1.4133440567739675,3.851978943568612
718,GO:1902414,1.0981932659692042,1.1943021427220137,2.589048219847855
719,GO:0031668,1.0904419461190893,1.2827365536660755,2.1360477556494315
720,GO:0045185,1.117305751320456,1.3841372153382459,2.860362412103499
721,GO:0046638,1.1102478459071057,1.5724715432387446,7.031138379530212
722,GO:0007043,1.0742331056693142,1.2736634221406815,2.6483354005560544
723,GO:0009199,1.157600224886326,1.3214125588470431,2.3164312833781473
724,GO:0010977,1.0552570700795507,1.2149499792329232,2.5652333595967525
725,GO:0062012,1.19286271878693,1.2455124993002362,2.169015866201663
726,GO:0008064,0.9726860276543565,1.2944408548853539,2.1310822876293853
727,GO:1900180,1.0349132386571767,1.2718307023415918,2.3777098761821955
728,GO:2000045,1.14025794536635,1.1259635980054328,3.9512163698072698
729,GO:0055074,1.1281669060585093,1.130706018192762,3.746598433758371
730,GO:0055001,1.1741308551750465,1.2723104482369394,4.958064634403834
731,GO:0002823,1.046373641402683,1.3068631261375603,4.83034274337412
732,GO:0032965,1.2047806615489691,1.3874486783721167,4.7881939481415765
733,GO:0035966,1.1833719478588651,1.3054372803223828,5.090341846252239
734,GO:0070588,1.1002203733012237,1.3671988092719851,4.731170163026371
735,GO:0043627,1.1136922639585973,1.3701362649845148,3.469589944213882
736,GO:0051100,1.1288387318255217,1.5962786834307814,3.2898866736967145
737,GO:0003205,1.0971338703224418,1.3249709801533458,2.8738602152593833
738,GO:0031669,1.0512821428967885,1.247579131681514,2.0455135275357748
739,GO:0006469,1.022959067127397,1.2234118656306694,3.6821513722575814
740,GO:0046849,1.061869688950568,1.2767424797726261,4.214896679028884
741,GO:0043154,1.1244277944969858,1.3680013446564883,3.657754164257825
742,GO:0045453,1.0848509169521214,1.3094344398634468,4.646004447473453
743,GO:1902622,1.3759979263159623,1.3046006203587488,6.611446567078826
744,GO:0030832,0.9726860276543565,1.2944408548853539,2.1310822876293853
745,GO:0019216,1.1411776794762707,1.3919188022973719,6.169523252222185
746,GO:0060562,1.3081315599588361,1.887689707407931,9.045023106291604
747,GO:0051153,1.2332112023972093,1.271346000666494,3.12542194324774
748,GO:0006913,1.1015460993334991,1.3541057381250954,2.2958649999471277
749,GO:0051169,1.1015460993334991,1.3541057381250954,2.2958649999471277
750,GO:0031648,1.0626376271913374,1.2890741400698122,2.292832228311755
751,GO:0016525,1.098489374155598,1.2384097700609664,3.913709453233623
752,GO:0017015,1.106783475275246,1.5216778650571645,6.407664345292345
753,GO:0008625,1.0371541824660402,1.4194072678916707,2.655695076158807
754,GO:0034332,1.0440243944856213,1.0912665988928867,2.1253890866277585
755,GO:0051496,1.1352274050041924,1.1869243525271826,3.5075545848427168
756,GO:0061900,1.0328526623283931,1.441049618662041,3.3122057407764753
757,GO:0002292,1.033714734559689,1.4388592640090394,3.2877710983750186
758,GO:0006109,1.2507110109549557,1.2876905381965214,1.9412618511257593
759,GO:0034767,1.3458360404537808,1.7994718584683544,11.377623436729964
760,GO:2000181,1.098489374155598,1.2384097700609664,3.913709453233623
761,GO:1903844,1.106783475275246,1.5216778650571645,6.407664345292345
762,GO:0030198,1.0939830719202857,1.4817295526105454,6.327088340396537
763,GO:0048638,1.077103963597431,1.2774313019167385,3.3735892713387847
764,GO:0140888,1.1542212776610474,1.3833044169414275,3.2690748991941883
765,GO:1901343,1.098489374155598,1.2384097700609664,3.913709453233623
766,GO:0006874,1.1347100943095856,1.129324151495169,3.8790995357673195
767,GO:0045229,1.0939830719202857,1.4817295526105454,6.327088340396537
768,GO:0090287,1.0635259033798221,1.4573366215458532,5.096817379992316
769,GO:0030278,1.1529480670034489,1.5376991061565874,3.6445459013687267
770,GO:0043062,1.0939830719202857,1.4817295526105454,6.327088340396537
771,GO:1990138,1.0315288271547438,1.1860387447796619,3.4318285503387456
772,GO:1905477,1.076336876271035,1.22546528198471,2.7035343564560366
773,GO:0002820,1.046373641402683,1.3068631261375603,4.83034274337412
774,GO:0031396,1.0467863469756915,1.222480622297458,2.4799362024321083
775,GO:1902904,1.0554383871624466,1.363512353023177,2.960207732775271
776,GO:0032722,1.146946504795927,1.4455777121487579,3.689633708624652
777,GO:2000379,1.5152569493929684,2.153749876460186,14.719543506154723
778,GO:0044706,1.040345969810187,1.2988201793162175,2.9332961884947935
779,GO:0010812,1.0699727231306906,1.406446984452452,3.265932104208922
780,GO:0045954,1.0845163381860206,1.4505851650017665,6.462318404549433
781,GO:0032024,1.060745535611081,1.2053609294761731,2.7838228042233046
782,GO:0030833,0.9668688925939447,1.3021766166768933,2.1794267995420324
783,GO:1904892,1.087373736015453,1.4763962422950352,2.8608471065846532
784,GO:0060415,1.0700733465422765,1.4844937244743996,4.400668889730615
785,GO:0006606,1.1147755334624048,1.4508928706094482,2.403573784192377
786,GO:0007565,1.0284953704317856,1.280831155479928,2.9249056815272945
787,GO:0055017,1.1385575788798357,1.2575133901321263,3.3831286534668275
788,GO:0048588,1.0204201718993555,1.1404507710394225,3.125483315242065
789,GO:0030500,1.1335603009766697,1.4938536523069115,3.7903792301532704
790,GO:0007589,1.1328571257164013,1.415147268680304,3.9658916324317786
791,GO:0010821,1.1249451919202877,1.2408802406958097,2.3724153063420617
792,GO:0090316,1.0227529014819197,1.2262260516158192,2.1024500749907125
793,GO:0002717,1.0845163381860206,1.4505851650017665,6.462318404549433
794,GO:0006749,1.0361872810900947,1.2585956344237625,2.880701901375783
795,GO:0006956,1.1678370320755154,1.6852298804281405,6.96969760519018
796,GO:0031641,0.9714070646521233,1.3028603266138032,3.440470908349871
797,GO:2000117,1.1244277944969858,1.3680013446564883,3.657754164257825
