group,Ccl2,Ccl21a,Ccl7,Cd47,Fn1,Hdac4,Il1b,Il1r1,Il6,Irak3,Nfkb1,Nfkbia,Rela,Saa3,Sele,Tnfrsf11a,Zc3h12a,Bsg,Cklf,Cxcl1,Cxcl2,Cxcl3,Cxcl5,Dpep1,Emp2,Jam3,Lbp,Lgals3,Mcoln2,Nckap1l,Pde4b,Pikfyve,Ppia,Ppib,Rac1,S100a8,S100a9,Selenok,Thbs4,Tnfaip6,Trem1,Vav1,Wdr1,group,endpoint
pbs,0.610062877234893,0.3857212995304198,0.7476999686284109,0.2878880938005353,1.4153693088343389,0.13768580362655666,-0.8419539452538803,0.2117426462789667,0.05122918725570335,0.7841356170858776,0.5279516631574704,0.6578594194941092,0.9353696854494365,-0.665823729357005,0.14444644760800324,0.13698823851706254,0.18135312484175337,0.25352738964311106,-0.23648390912751996,-0.1889663299043151,-0.8352307301235312,-0.6988306716765125,-0.6044248505753487,0.9217836255445621,0.6029773650119484,-0.0038702512539080295,-0.17035996548269006,0.9206413838066208,0.34363221146440387,0.0187486675543445,0.17197803564921116,0.25282590406102495,0.4590719140161002,0.1950757482989918,0.6920762957740563,-0.9196436223432605,-0.9084829429311309,0.5676170972593606,-0.7351691035866778,0.8206825813692565,-0.9325478206704572,0.2617310126457687,0.5210379117890215,pbs,0
sepi44,1.8380145141630242,0.7400426879404064,1.6164152507283849,0.5731159299745734,0.817640133688235,0.41519372618499784,0.6849059796287515,1.0423491416946657,1.4822421958234284,1.4412308955986388,1.7817275339344214,1.6572318362097,1.3279017026993836,-0.5437078203462392,0.42549208934638116,0.13757138055622398,1.834646686818017,0.5588938146387956,-0.12737169675902535,1.6154293406952862,0.8749825374475155,0.010323417384735873,-0.214445794302651,0.7467969564623871,-0.3923261114861011,0.8035141717394397,0.5509577739220275,1.002671831532053,1.0959615785441517,0.051000797924834695,1.385624178710453,0.025877202269081252,0.6797436507864691,0.3901690355216387,0.817322620622479,-0.0150858293819014,0.0719965506121565,1.0544549602925888,0.4550865190654747,1.4960484052890368,0.7191790121842997,0.4546517882637686,0.5902131382890163,sepi44,0
pbs,-0.6339735760874919,-0.13790267614955684,-0.5312818041829264,0.2786029869236947,-0.07173022590575068,-0.6102949784158884,0.9144478280802076,-0.3271526729702202,-0.7244082253382507,-0.5957357970362749,-0.24498623882431486,-0.5629404241455899,-0.2655230205166852,-0.23889384356628954,-0.5316832423967804,0.8523668844751895,-0.6583142527884515,0.447213831721645,0.9363764567226217,-0.7339770864721378,0.6862049665568597,0.204773122050936,-0.225559990777961,-0.15360576162284142,0.2237740190003399,0.5152130545047955,0.4272440344566242,0.3288503126136393,-0.3261582355766169,0.45532730476480465,-0.5766203838162689,0.35994914172028536,0.7362606388497805,0.5947793063404361,0.46688808449064584,0.5567201318255016,0.46830949860799087,0.177866795722223,1.2257018531441937,-0.7621336936488445,1.2939776605161963,0.5062866346213876,0.5064076385915305,pbs,1
sepi44,0.10249775358489199,1.487548148841254,0.36374325589494716,1.4392878098624138,0.3067916054069884,-1.4556563522224972,1.255162543869581,1.4138394809713155,1.157371860995874,0.624396501721057,0.019580294197071586,0.3914890219474934,0.4574924412175955,2.1738146285102236,1.894145931461312,1.415234262818338,0.5503270478923721,1.2161028169317163,1.598614055123019,1.0995203313760318,1.3534838546082055,2.053670313056639,2.1956504948324422,1.0808356080951942,-1.9802721241570511,1.2487398196253066,1.6038660977928956,0.4871726822144435,1.2935702721195836,1.7537190861928307,1.1486661967691294,1.6914696016292936,0.8495923068871759,1.4014806934831947,0.7995894684656651,1.837991517537637,1.8559640331169749,0.8298139564631722,0.6548833619704709,0.5465131230482625,0.870297331853228,1.2872181372567677,1.1241949175615755,sepi44,1
pbs,-0.9727378882576048,-1.3006064716040286,-1.1217664798282767,-1.5283410106105313,-1.5367243814690046,-0.2857136559650749,-1.4451238809244102,-1.277814042538295,-1.0194349103917766,-1.2340027670993305,-1.438504445047948,-1.2346728343478395,-1.4118147265336367,-0.6908908154951978,-1.140166955444395,-1.2993675916669978,-1.103487087777143,-1.9011246598761622,-1.348788515691303,-0.9221683584324576,-1.2294078495511003,-0.884178793499263,-0.7403394265431154,-1.4237881389460085,0.3753528170628062,-1.6307540575551687,-1.2523915535250885,-1.5271600955262226,-1.2495645758956717,-1.382027832267529,-1.3206009984268616,-1.5042089143665296,-1.7815033646831864,-1.573347105767434,-1.6552781368351792,-1.1772627686155501,-1.190437898018739,-1.7552784076405301,-1.8103010822491508,-1.0775960916804888,-1.3484966615776703,-1.8301672756360263,-1.5956760386794244,pbs,4
sepi44,-0.9438636806377124,-1.174802988558494,-1.074810191240538,-1.0505538099506873,-0.9313464405548068,1.7987854567918988,-0.5674385254002494,-1.0629645534364327,-0.94700010834498,-1.0200244502699691,-0.6457688074167043,-0.9089670191578737,-1.043426082316094,-0.034498419745491296,-0.7922342705745207,-1.242793174699816,-0.8045255189865477,-0.5746131930591063,-0.8223463902677942,-0.8698378972624069,-0.8500327789379497,-0.6857573873165357,-0.4108804326333668,-1.1720222895332915,1.1704940345680592,-0.9328427370604666,-1.1593163871637684,-1.2121761146405354,-1.1574412506558505,-0.8967680241692849,-0.8090470288856627,-0.8259129353131517,-0.9431651458563357,-1.0081576778768264,-1.1205983325176658,-0.2827194290224267,-0.2973492413872513,-0.8744744020968164,0.2097984516556906,-1.023514324377223,-0.6024095223055966,-0.679720297151667,-1.1461775675517196,sepi44,4
