group,Adamts9,Ece1,Klk12,Klk14,Klk6,Mmp14,Mmp19,Pcsk5,Prss22,Prss27,Bgn,Col12a1,Col15a1,Col16a1,Col18a1,Col1a1,Col1a2,Col4a1,Col4a2,Col5a1,Col5a2,Col6a1,Col6a2,Col6a3,Dcn,Eln,Fbln1,Fbln2,Fbln5,Hmcn1,Hmcn2,Igfbp7,Lama2,Lamb1,Lamc1,Mfap2,Mfap4,Mfap5,Mfge8,Nid1,Nid2,Scara3,Sparc,Srpx2,Tinagl1,group,endpoint
pbs,-0.33668716589496117,0.6056097873396605,-0.3664240220508191,-0.5903379668575773,0.33882739013090196,0.034045998458411164,-0.1665796247291957,0.07867660909839466,-0.030264226439272842,0.09864511092189612,0.3343251794753604,0.1854020371677056,-0.7027606673253988,-0.3165712982542014,0.5262868176276502,-0.09461969628501309,-0.015152165304237485,-0.0404917009097379,0.10658834536247352,-0.07841849310744149,0.0018110384924087742,0.35087801119995354,0.3260414420824935,0.38600927603276103,0.3589320658614154,0.5201146363084973,0.7108816830777412,-0.13633463392000014,0.3796110995718038,-0.71331835124713,1.2491788969293607,0.6652371796429797,0.7665884107195939,-0.16613142699461145,0.13283799536353977,0.4682748158257742,0.8482973549650612,0.7777741325364887,0.18250171083136862,0.38888122248997137,0.1764587708368264,0.7978347726235752,0.12426248748850957,0.8240869035880206,0.3746109335870017,pbs,1
sepi44,1.6974411153592308,1.323301107286485,1.717340005791929,1.728906766230611,1.4881596807786863,1.4523157603202503,1.6755004941879488,1.4282760578520666,1.6423816626356915,1.5862737659099986,1.229880433872157,0.1429564901111345,-0.24150857137529028,-0.6955090212296708,1.2529691510976098,0.6554779989317504,0.43865395624528636,1.589151567060931,1.539834952449286,0.24890986660681402,1.3490075319125834,1.3885507757189435,1.3417294483302196,0.7175148171643311,1.4486206116485347,1.3388567779412417,1.2244107015676389,0.5899762831390027,1.3547090082318096,-0.9067215248640876,0.16520455524922262,1.1153271341672546,1.0124401552050395,1.4957119951780697,1.1455253935125267,1.0365200726428994,0.6422959752035745,1.1760433944209812,1.52084923648534,1.4077770037906503,1.4824933879716498,1.175200036971499,1.144448141745079,0.9389038691951347,1.4649845598214772,sepi44,1
pbs,-0.8797632289202364,-1.0687683066091698,-0.720121976282337,-0.6535845275499926,-0.9420932344598639,-1.3696727641470607,-0.869630368863549,-1.393157630502424,-0.839264416342614,-1.0075788965738073,-1.5411321843441035,-1.5590412398454538,-0.7530141179126939,-0.6989279991665279,-1.4235823788884465,-1.5850583492504022,-1.5751430318516564,-1.1443191413989664,-1.1852837453588658,-1.484774315257457,-1.4715939352389078,-1.3366218318910994,-1.4266455965636513,-1.719513435772001,-1.167445406543355,-1.2527935586840593,-1.2154236726533283,-1.5554376768235472,-1.3754541606606328,-0.013620883548989,-1.5474355191318074,-1.4937306803119013,-1.5238784612900629,-1.3172294509109999,-1.6017353715897067,-1.6395673850266776,-1.6825568316936106,-1.204161782020609,-1.1702727904731827,-1.253958773996945,-1.2738939706999441,-1.120553535668917,-1.6013051464835406,-1.5468043624642893,-1.0233136832487042,pbs,4
sepi44,-0.48099072054403347,-0.860142588016976,-0.6307940074587733,-0.4849842718230416,-0.8848938364497246,-0.11668899463160172,-0.6392905005952046,-0.11379503644803778,-0.7728530198538052,-0.6773399802580881,-0.023073429003414657,1.2306827125666142,1.6972833566133834,1.7110083186504002,-0.3556735898368139,1.0242000466036654,1.1516412409106076,-0.40434072475222677,-0.4611395524528938,1.314282941758085,0.12077536483391588,-0.40280695502779706,-0.24112529384906198,0.6159893425749094,-0.6401072709665956,-0.6061778555656805,-0.719868711992052,1.101796027604544,-0.35886594714297987,1.6336607596602069,0.1330520669532239,-0.2868336334983334,-0.2551501046345701,-0.012351117272458384,0.32337198271364076,0.1347724965580038,0.19196350152497516,-0.7496557449368614,-0.5330781568435259,-0.5426994522836762,-0.3850581881085314,-0.8524812739261579,0.3325945172499528,-0.21618641031886635,-0.8162818101597743,sepi44,4
