"","target_id","ext_gene","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"1","ENSMUSG00000012405","Rpl15",4,22.4079101952628,1.20094845915645e-10,1.78268789277183e-06
"2","ENSMUSG00000029761","Cald1",10,29.7244133223659,8.09045743354525e-10,6.00473750717728e-06
"3","ENSMUSG00000031167","Rbm3",7,30.5004741321197,9.47396563790122e-09,3.86286811257395e-05
"4","ENSMUSG00000022548","Apod",3,13.3194035153465,1.16545416234994e-08,3.86286811257395e-05
"5","ENSMUSG00000020717","Pecam1",4,13.9172948656378,1.43382897826261e-08,3.86286811257395e-05
"6","ENSMUSG00000064246","Chil1",4,7.59185876044975,1.56138565585042e-08,3.86286811257395e-05
"7","ENSMUSG00000030082","Sec61a1",4,19.3112033764854,5.15700310443037e-08,0.000105671985703931
"8","ENSMUSG00000010609","Psen2",2,5.33659423714182,5.69506794416226e-08,0.000105671985703931
"9","ENSMUSG00000024048","Myl12a",4,15.0920197495056,9.08000974205478e-08,0.000149759627345624
"10","ENSMUSG00000033732","Sf3b3",5,20.9522287727588,2.87067211915181e-07,0.000426122569366895
"11","ENSMUSG00000006301","Tmbim1",4,16.9075315815589,3.64606184179115e-07,0.000492019472541344
"12","ENSMUSG00000034751","Mast4",10,35.7178517106222,5.76543436329579e-07,0.000658323905298175
"13","ENSMUSG00000071856","Mcc",3,14.8682000777942,5.60940888888385e-07,0.000658323905298175
"14","ENSMUSG00000029233","Srd5a3",4,12.6518228954474,6.89820903300595e-07,0.000682646765906269
"15","ENSMUSG00000030432","Rpl28",4,16.2518953351293,6.54454983077921e-07,0.000682646765906269
"16","ENSMUSG00000048126","Col6a3",5,13.7789879848327,8.74127327211756e-07,0.000810971627820707
"17","ENSMUSG00000008682","Rpl10",5,18.1436497903024,1.00563186241248e-06,0.000878094080332405
"18","ENSMUSG00000032332","Col12a1",4,15.0480263415501,1.21334950842163e-06,0.000909536538904883
"19","ENSMUSG00000030805","Stx4a",4,14.0510575898565,1.22546017098475e-06,0.000909536538904883
"20","ENSMUSG00000026921","Egfl7",4,7.89690281091856,1.14786666453493e-06,0.000909536538904883
"21","ENSMUSG00000029642","Polr1d",2,10.3721346108833,1.35680140502038e-06,0.000915470911641931
"22","ENSMUSG00000054823","Nsd3",8,27.4561588787575,1.35486953679986e-06,0.000915470911641931
"23","ENSMUSG00000024754","Cemip2",4,11.178013028897,1.56418760114306e-06,0.00100951307614641
"24","ENSMUSG00000029661","Col1a2",5,18.7344636602868,2.00457295559736e-06,0.00108384124881727
"25","ENSMUSG00000055762","Eef1d",10,31.2971060538681,1.98574895599387e-06,0.00108384124881727
"26","ENSMUSG00000074129","Rpl13a",9,33.9585617052376,1.82574696446839e-06,0.00108384124881727
"27","ENSMUSG00000027639","Samhd1",6,17.8874715190248,2.04443242838073e-06,0.00108384124881727
"28","ENSMUSG00000078919","Dpm1",4,16.6677204427687,1.89563192920957e-06,0.00108384124881727
"29","ENSMUSG00000060073","Psma3",7,26.885145294272,2.35696205439759e-06,0.00113663157387793
"30","ENSMUSG00000021806","Nid2",1,2.43792027396041,2.39314614973886e-06,0.00113663157387793
"31","ENSMUSG00000015671","Psma2",2,9.87326257325955,2.45029711426123e-06,0.00113663157387793
"32","ENSMUSG00000001847","Rac1",3,13.5878261876777,2.41263274148671e-06,0.00113663157387793
"33","ENSMUSG00000031708","Tecr",6,22.731913793001,2.79777845101979e-06,0.00119732223398165
"34","ENSMUSG00000064080","Fbln2",3,11.0878190309175,2.82311224665574e-06,0.00119732223398165
"35","ENSMUSG00000046491","C1qtnf2",1,1.65693385111343,2.72145759702351e-06,0.00119732223398165
"36","ENSMUSG00000021178","Psmc1",2,8.37945071784,2.98294239418389e-06,0.00122996658053516
"37","ENSMUSG00000093674","Rpl41",6,28.6376719404352,3.45169298683936e-06,0.0013847819107201
"38","ENSMUSG00000032562","Gnai2",3,15.6143356961509,3.94767217470565e-06,0.00150254476311104
"39","ENSMUSG00000030879","Mrpl17",4,12.6344913178979,3.92501704931463e-06,0.00150254476311104
"40","ENSMUSG00000042682","Selenok",2,10.1501872904641,4.40234799192836e-06,0.0015938647217606
"41","ENSMUSG00000039221","Rpl22l1",4,18.2880471798205,4.39514291724852e-06,0.0015938647217606
"42","ENSMUSG00000028007","Snx7",2,8.21958271021147,5.21071551029836e-06,0.00184161573892545
"43","ENSMUSG00000033703","Fcsk",2,5.44252763787454,6.31529136768285e-06,0.0019349708862776
"44","ENSMUSG00000022338","Eny2",7,22.1366709198362,6.41310427960644e-06,0.0019349708862776
"45","ENSMUSG00000020372","Rack1",5,24.2171506154492,5.76765643067202e-06,0.0019349708862776
"46","ENSMUSG00000090841","Myl6",6,22.368741850606,5.89269091698526e-06,0.0019349708862776
"47","ENSMUSG00000030795","Fus",9,33.6749595771003,6.51900580340964e-06,0.0019349708862776
"48","ENSMUSG00000036781","Rps27l",3,10.7175694619424,6.64804063595779e-06,0.0019349708862776
"49","ENSMUSG00000030744","Rps3",2,11.6327951195648,6.05968703909161e-06,0.0019349708862776
"50","ENSMUSG00000025794","Rpl14",3,13.6314808650195,5.81085732493472e-06,0.0019349708862776
"51","ENSMUSG00000034781","Gna11",2,10.1443043853333,6.25748318118462e-06,0.0019349708862776
"52","ENSMUSG00000030583","Sipa1l3",9,24.6401393617883,7.309514305569e-06,0.00208658519907435
"53","ENSMUSG00000029622","Arpc1b",4,15.3617391795476,7.51151835727149e-06,0.00210379204708185
"54","ENSMUSG00000052997","Uba2",4,15.0214628057504,7.67042209776935e-06,0.0021085138077646
"55","ENSMUSG00000096822","Olfr344",1,6.02173349001125,7.86566929670578e-06,0.00212287263709637
"56","ENSMUSG00000039903","Eva1c",3,9.07531414588802,8.33943279116598e-06,0.00221054536342978
"57","ENSMUSG00000002014","Ssr4",5,16.371700620607,1.01314048313615e-05,0.00263843111081982
"58","ENSMUSG00000074884","Serf2",5,23.5864367167539,1.10564440626523e-05,0.00275543995782971
"59","ENSMUSG00000034165","Ccnd3",3,12.3388858347794,1.11375907753828e-05,0.00275543995782971
"60","ENSMUSG00000025533","Asl",3,11.8022459135676,1.08934701412935e-05,0.00275543995782971
"61","ENSMUSG00000000740","Rpl13",3,14.2810995769782,1.16295367826773e-05,0.00282998104921413
"62","ENSMUSG00000018340","Anxa6",3,10.5724644344047,1.19513406472863e-05,0.00286138226723092
"63","ENSMUSG00000029440","Psmd9",4,11.8362606479971,1.22019438789509e-05,0.00287501039585949
"64","ENSMUSG00000018501","Ncor1",13,47.0572572084433,1.26464502342491e-05,0.00293318605120615
"65","ENSMUSG00000002395","Use1",4,15.3122415142835,1.28923021756669e-05,0.00294420513070153
"66","ENSMUSG00000028116","Myoz2",3,10.1841917997165,1.34207359381966e-05,0.00296959984436493
"67","ENSMUSG00000005161","Prdx2",4,15.9824130504248,1.35722328849173e-05,0.00296959984436493
"68","ENSMUSG00000019539","Rcn3",2,5.99139462668745,1.36036640674222e-05,0.00296959984436493
"69","ENSMUSG00000025283","Sat1",5,18.2381838019925,1.50557388648453e-05,0.0032389476479676
"70","ENSMUSG00000008475","Arpc5",3,11.411678125129,1.57481321503057e-05,0.00333451185976613
"71","ENSMUSG00000060002","Chpt1",5,15.5296073271842,1.59492281085553e-05,0.00333451185976613
"72","ENSMUSG00000073643","Wdfy1",4,19.1322058241161,1.73970885392141e-05,0.00355402574567574
"73","ENSMUSG00000020216","Jsrp1",4,13.3018569232757,1.74780301424366e-05,0.00355402574567574
"74","ENSMUSG00000090137","Uba52",6,23.2373774718057,1.88233256043696e-05,0.00377585736853056
"75","ENSMUSG00000006095","Tbcb",2,8.10255850051895,1.93524507749305e-05,0.00383023705737424
"76","ENSMUSG00000009927","Rps25",4,19.4664422683965,1.98335874474463e-05,0.00384016355713901
"77","ENSMUSG00000062963","Ufc1",3,8.08206280969482,1.9920007673114e-05,0.00384016355713901
"78","ENSMUSG00000020061","Mybpc1",6,24.7315970743064,2.10949719751303e-05,0.00398893862804574
"79","ENSMUSG00000021546","Hnrnpk",10,39.248399984717,2.12291937224207e-05,0.00398893862804574
"80","ENSMUSG00000095041","",2,11.4746805921248,2.17737597068927e-05,0.00399024307517426
"81","ENSMUSG00000037234","Hook3",8,28.3091614595176,2.16376518098789e-05,0.00399024307517426
"82","ENSMUSG00000027613","Eif6",3,9.15342663881939,2.29207005936749e-05,0.00414920584893305
"83","ENSMUSG00000028381","Ugcg",3,10.2957795888086,2.34245004401883e-05,0.00418931668113439
"84","ENSMUSG00000029147","Ppm1g",4,14.2463926893837,2.38499669164552e-05,0.00421462986795073
"85","ENSMUSG00000056201","Cfl1",2,13.9039129925456,2.50266817596864e-05,0.00428574621468547
"86","ENSMUSG00000032014","Oaf",1,3.31547816978091,2.49530981313143e-05,0.00428574621468547
"87","ENSMUSG00000090799","Klhl33",1,4.74685807433887,2.5118561080412e-05,0.00428574621468547
"88","ENSMUSG00000032383","Ppib",2,9.58604042871328,2.62382244952855e-05,0.00442591141372747
"89","ENSMUSG00000034160","Ogt",6,22.09555761743,2.7294414568911e-05,0.0045523403355159
"90","ENSMUSG00000017404","Rpl19",2,10.2009952982369,2.8472290960338e-05,0.00466577132990992
"91","ENSMUSG00000026478","Lamc1",2,9.25266674438085,2.86031521841689e-05,0.00466577132990992
"92","ENSMUSG00000019929","Dcn",3,15.6553459537172,3.06529538922662e-05,0.00485674156690127
"93","ENSMUSG00000002341","Ncan",1,5.44576309325168,3.02693191427438e-05,0.00485674156690127
"94","ENSMUSG00000029478","Ncor2",6,17.6707179902923,3.07554370310374e-05,0.00485674156690127
"95","ENSMUSG00000046650","Olfr1440",1,3.51847938698529,3.14863259567263e-05,0.00487504004409249
"96","ENSMUSG00000063171","Rps4l",1,4.03846599547538,3.21849854702953e-05,0.00487504004409249
"97","ENSMUSG00000025508","Rplp2",5,23.69105962767,3.19745596401459e-05,0.00487504004409249
"98","ENSMUSG00000057113","Npm1",5,22.9360361704329,3.20807742881902e-05,0.00487504004409249
"99","ENSMUSG00000024925","Rnaseh2c",1,4.6051943135297,3.43094612568888e-05,0.00506168768042909
"100","ENSMUSG00000030105","Arl8b",2,7.80912979515008,3.44402085504809e-05,0.00506168768042909
"101","ENSMUSG00000061232","H2-K1",6,24.5213749151289,3.43023906756475e-05,0.00506168768042909
"102","ENSMUSG00000027800","Tm4sf1",2,6.77081958719845,3.48133825239783e-05,0.00506637108025425
"103","ENSMUSG00000002778","Kdelr1",2,6.99373009966342,3.58989217085166e-05,0.00517362712467204
"104","ENSMUSG00000037563","Rps16",3,15.4845271915797,3.69886391297265e-05,0.0052794169157852
"105","ENSMUSG00000049336","Tenm2",3,12.460292436931,3.74268935183034e-05,0.00529109340367329
"106","ENSMUSG00000028034","Fubp1",12,36.4967905401114,4.01561323891586e-05,0.00541529344372026
"107","ENSMUSG00000039701","Usp53",4,15.4662687296862,4.04943123317804e-05,0.00541529344372026
"108","ENSMUSG00000021218","Gdi2",5,21.2368543462881,3.96690888212676e-05,0.00541529344372026
"109","ENSMUSG00000022283","Pabpc1",6,24.8228612065556,3.95121491586116e-05,0.00541529344372026
"110","ENSMUSG00000031835","Mbtps1",3,11.7169728056745,3.99086604258649e-05,0.00541529344372026
"111","ENSMUSG00000063316","Rpl27",3,15.2474099547053,3.99774692278217e-05,0.00541529344372026
"112","ENSMUSG00000027959","Sass6",3,10.061405513435,4.24026484187823e-05,0.00543911093207596
"113","ENSMUSG00000025289","Prdx4",1,4.19977917895107,4.28709228680199e-05,0.00543911093207596
"114","ENSMUSG00000079465","Col4a3",2,8.13794213271811,4.26616536014144e-05,0.00543911093207596
"115","ENSMUSG00000022440","C1qtnf6",2,4.39475726871259,4.2157566003783e-05,0.00543911093207596
"116","ENSMUSG00000053317","Sec61b",1,5.8523031636376,4.13419763640127e-05,0.00543911093207596
"117","ENSMUSG00000009687","Fxyd5",4,9.31647013822289,4.17651204880878e-05,0.00543911093207596
"118","ENSMUSG00000022604","Cep97",1,5.66655930003002,4.39925355748585e-05,0.00551995434268655
"119","ENSMUSG00000032932","Hspa13",3,11.649600673463,4.50379353083469e-05,0.00551995434268655
"120","ENSMUSG00000009585","Apobec3",3,9.17180377373243,4.53674501352573e-05,0.00551995434268655
"121","ENSMUSG00000018171","Vmp1",3,10.2398704496966,4.51460121872474e-05,0.00551995434268655
"122","ENSMUSG00000020152","Actr2",3,12.248211674365,4.4788035069121e-05,0.00551995434268655
"123","ENSMUSG00000028798","Eif3i",2,10.3819567261471,4.79877094989452e-05,0.00565340920478049
"124","ENSMUSG00000025503","Taldo1",3,10.2683003231574,4.79374453697264e-05,0.00565340920478049
"125","ENSMUSG00000061723","Tnnt3",16,68.1153156725395,4.73245116642146e-05,0.00565340920478049
"126","ENSMUSG00000062590","Armc9",2,6.01347157981191,4.74548877851306e-05,0.00565340920478049
"127","ENSMUSG00000090362","Vmn2r79",3,9.56104571830862,5.05674655192931e-05,0.00572995006235409
"128","ENSMUSG00000034457","Eda2r",3,10.533165199053,4.99010095939011e-05,0.00572995006235409
"129","ENSMUSG00000029038","Ssu72",3,11.7670127235116,5.04255135737503e-05,0.00572995006235409
"130","ENSMUSG00000003873","Bax",3,7.81423629313698,4.91051758460243e-05,0.00572995006235409
"131","ENSMUSG00000020265","Sumo3",2,9.84212310699499,4.96238434553393e-05,0.00572995006235409
"132","ENSMUSG00000024732","Ccdc86",2,5.21311916842751,5.17533977963182e-05,0.00581990482491324
"133","ENSMUSG00000074088","Snrnp40",3,12.9203380626814,5.37402810598838e-05,0.00586559361803614
"134","ENSMUSG00000021458","Aopep",13,37.8084625089418,5.29919839648874e-05,0.00586559361803614
"135","ENSMUSG00000020681","Ace",2,4.80905737913644,5.33806231392892e-05,0.00586559361803614
"136","ENSMUSG00000027408","Cpxm1",2,6.43632425385709,5.27140824839853e-05,0.00586559361803614
"137","ENSMUSG00000034345","Gtf2h5",3,13.1579886223542,5.41936916789201e-05,0.00587190627213058
"138","ENSMUSG00000039218","Srrm2",9,32.8032237891572,5.57126085088918e-05,0.00599273884569558
"139","ENSMUSG00000038822","Hace1",2,8.45133762534324,5.71748597225696e-05,0.00610578142245916
"140","ENSMUSG00000022150","Dab2",4,9.49489461047903,6.22487019223419e-05,0.00649801627617142
"141","ENSMUSG00000021282","Eif5",7,22.3947007626682,6.39120436756283e-05,0.00649801627617142
"142","ENSMUSG00000034789","Rab24",4,14.4396826185446,6.27567434060775e-05,0.00649801627617142
"143","ENSMUSG00000045128","Rpl18a",7,34.1092080051934,6.16120900532976e-05,0.00649801627617142
"144","ENSMUSG00000030126","Tmcc1",8,26.3447656522001,6.19473737952595e-05,0.00649801627617142
"145","ENSMUSG00000029390","Tmed2",3,13.3361352043347,6.3799584708417e-05,0.00649801627617142
"146","ENSMUSG00000038650","Rnh1",3,12.3554119438928,6.36565710333264e-05,0.00649801627617142
"147","ENSMUSG00000061983","Rps12",5,20.767704744281,6.47724018729087e-05,0.00654069070341127
"148","ENSMUSG00000063511","Snrnp70",6,23.8278141282466,6.5962834796118e-05,0.00659238323360653
"149","ENSMUSG00000041961","Znrf3",3,13.3448261041526,6.61725344790739e-05,0.00659238323360653
"150","ENSMUSG00000048758","Rpl29",3,13.0731092565874,6.79289747780786e-05,0.00667773312321721
"151","ENSMUSG00000026078","Pdcl3",2,8.93665927994827,6.75962794544487e-05,0.00667773312321721
"152","ENSMUSG00000063108","Zfp26",2,7.45078283322953,6.94505490381352e-05,0.0067823944073821
"153","ENSMUSG00000022799","Arhgap31",3,9.73311580737617,7.05333380444981e-05,0.00679868097358785
"154","ENSMUSG00000030849","Fgfr2",8,21.4760188587053,7.02089298265749e-05,0.00679868097358785
"155","ENSMUSG00000008683","Rps15a",2,13.9883338854576,7.28571206234694e-05,0.00697736192603084
"156","ENSMUSG00000038366","Lasp1",2,9.25327975720232,7.52942409798867e-05,0.00704256859938105
"157","ENSMUSG00000026043","Col3a1",4,16.2834531719338,7.59101977836815e-05,0.00704256859938105
"158","ENSMUSG00000035673","Sbno2",8,25.2061084126269,7.50743959857056e-05,0.00704256859938105
"159","ENSMUSG00000054662","Ano9",5,18.2117544966682,7.53670570673175e-05,0.00704256859938105
"160","ENSMUSG00000029401","Rilpl2",2,7.2586507819838,7.57557051200753e-05,0.00704256859938105
"161","ENSMUSG00000109324","Prmt1",2,7.78901619447016,7.73202980637232e-05,0.00708483027443152
"162","ENSMUSG00000010376","Nedd8",1,5.859627651896,7.71570521905955e-05,0.00708483027443152
"163","ENSMUSG00000029422","Rsrc2",9,28.8840924795556,7.83793069182648e-05,0.00713780633064247
"164","ENSMUSG00000054675","Tmem119",1,3.32370537888535,7.94763894581943e-05,0.00719358247022827
"165","ENSMUSG00000021486","Prelid1",2,11.069742414407,8.1187204444864e-05,0.00727269943754709
"166","ENSMUSG00000024854","Pold4",2,7.12013116494064,8.13303763562932e-05,0.00727269943754709
"167","ENSMUSG00000063787","Chchd1",2,6.67367557421526,8.35863666841778e-05,0.00735426066583907
"168","ENSMUSG00000031586","Rbpms",2,8.25509183300148,8.40521093676468e-05,0.00735426066583907
"169","ENSMUSG00000025351","Cd63",3,12.5375877143784,8.42242194282297e-05,0.00735426066583907
"170","ENSMUSG00000039886","Tmem120a",1,4.22484202262824,8.38642406145827e-05,0.00735426066583907
"171","ENSMUSG00000039100","Marchf6",3,11.7323775114761,8.6048198529572e-05,0.00738323386689576
"172","ENSMUSG00000021996","Esd",2,8.99283317307124,8.54035627051199e-05,0.00738323386689576
"173","ENSMUSG00000023953","Polh",2,7.63568672913134,8.56867805087397e-05,0.00738323386689576
"174","ENSMUSG00000028057","Rit1",2,5.03381811142283,8.73831022290288e-05,0.00740139346539541
"175","ENSMUSG00000056071","S100a9",2,8.65879738654968,8.69794881287555e-05,0.00740139346539541
"176","ENSMUSG00000018593","Sparc",3,16.2181338785659,8.77556756877925e-05,0.00740139346539541
"177","ENSMUSG00000054091","1810037I17Rik",1,5.96486272085709,9.09030910396219e-05,0.0074832351580947
"178","ENSMUSG00000035711","Dok3",2,2.76573188004479,9.18824810980236e-05,0.0074832351580947
"179","ENSMUSG00000019916","P4ha1",1,6.64623947817993,9.16733457925585e-05,0.0074832351580947
"180","ENSMUSG00000037361","Sf3b6",3,10.388461358077,9.16353475804241e-05,0.0074832351580947
"181","ENSMUSG00000028541","B4galt2",2,3.00721024472923,9.27590453442081e-05,0.0074832351580947
"182","ENSMUSG00000000902","Smarcb1",4,13.2975590442531,9.17275958649417e-05,0.0074832351580947
"183","ENSMUSG00000056579","Tug1",3,13.7974739939028,9.25733723345531e-05,0.0074832351580947
"184","ENSMUSG00000025371","Chmp6",1,4.07750608076354,9.01765595562125e-05,0.0074832351580947
"185","ENSMUSG00000032301","Psma4",2,7.89750216972953,9.33585580088431e-05,0.00749088883828793
"186","ENSMUSG00000053228","Ceacam3",1,3.19703540563178,9.60606038383085e-05,0.00766625593212824
"187","ENSMUSG00000025290","Rps24",7,34.5501031195892,9.74789323429781e-05,0.0076966876154211
"188","ENSMUSG00000067156","Gm7337",1,3.76946421841133,9.73515989522341e-05,0.0076966876154211
"189","ENSMUSG00000045948","Mrps12",2,5.91257568540162,9.85245555417864e-05,0.00773808731461522
"190","ENSMUSG00000033684","Qsox1",4,14.8940476624429,0.000101879318878909,0.00774180027574036
"191","ENSMUSG00000024294","Mib1",3,10.0175419855625,0.000101197321766529,0.00774180027574036
"192","ENSMUSG00000033760","Rbm4b",3,12.7962411760724,0.000102222639049118,0.00774180027574036
"193","ENSMUSG00000014769","Psmb1",4,15.3472976441559,0.000101835123465629,0.00774180027574036
"194","ENSMUSG00000042254","Cilp",1,4.71633237699931,9.96201019539776e-05,0.00774180027574036
"195","ENSMUSG00000079484","Phyhd1",2,3.03526369759554,0.000101634774208664,0.00774180027574036
"196","ENSMUSG00000042647","Acad12",2,8.34910291354955,0.000101816652860374,0.00774180027574036
"197","ENSMUSG00000030603","Psmc4",2,8.69704392103018,0.000102820364123574,0.00774754053325044
"198","ENSMUSG00000029810","Tmem176b",3,9.10447597175875,0.000104592352661564,0.00776878055095159
"199","ENSMUSG00000001416","Cct3",5,16.5890838767023,0.000104457445267764,0.00776878055095159
"200","ENSMUSG00000107836","Gm5315",1,3.25891872614158,0.000104672332941951,0.00776878055095159
"201","ENSMUSG00000036098","Myrf",1,4.02029596429969,0.000105807024875758,0.00781392774754107
"202","ENSMUSG00000096463","Gm21750",1,2.88166925845574,0.000109356499925105,0.0080360786380607
"203","ENSMUSG00000001175","Calm1",2,11.7204953842276,0.000111016653555617,0.00811788771122947
"204","ENSMUSG00000021760","Gpx8",2,5.63164127916713,0.000112485301275618,0.00814851343917596
"205","ENSMUSG00000022781","Pak2",2,10.6994226827387,0.000113413931385798,0.00814851343917596
"206","ENSMUSG00000052921","Arhgef15",2,4.79993865337737,0.000113631250465469,0.00814851343917596
"207","ENSMUSG00000012848","Rps5",3,13.7988568083573,0.000113273644027715,0.00814851343917596
"208","ENSMUSG00000015575","Atp6v0e",2,8.70365726582492,0.000114286186476358,0.00815607765411088
"209","ENSMUSG00000097657","Gm7389",1,4.14236648051237,0.0001157035156622,0.0082177176387067
"210","ENSMUSG00000037486","Asxl2",7,23.9661386394842,0.000116980273103462,0.00826883416165616
"211","ENSMUSG00000049134","Nrap",4,14.7555321154412,0.00011982699016594,0.00828409870685662
"212","ENSMUSG00000021990","Spata13",1,2.34763873354287,0.000122956843437647,0.00828409870685662
"213","ENSMUSG00000038722","Bud31",2,7.0670839954231,0.000125454454567772,0.00828409870685662
"214","ENSMUSG00000040025","Ythdf2",2,11.4656368952716,0.000122979979705412,0.00828409870685662
"215","ENSMUSG00000022300","Dcaf13",3,9.87617280658951,0.000124634856084506,0.00828409870685662
"216","ENSMUSG00000072572","Slc39a2",1,5.83537523292247,0.000120035055157137,0.00828409870685662
"217","ENSMUSG00000036371","Serbp1",6,29.5656371035634,0.000118869631639935,0.00828409870685662
"218","ENSMUSG00000017428","Psmd11",4,15.338132412692,0.000124643904430043,0.00828409870685662
"219","ENSMUSG00000033392","Clasp2",6,20.3176623651758,0.000123216571419243,0.00828409870685662
"220","ENSMUSG00000032431","Crtap",2,8.05727331007165,0.000126125458619617,0.00828409870685662
"221","ENSMUSG00000028464","Tpm2",5,27.5468107094359,0.000121533156031079,0.00828409870685662
"222","ENSMUSG00000014355","Anapc1",6,17.0946323400382,0.000124606770731227,0.00828409870685662
"223","ENSMUSG00000029675","Eln",3,9.56447594046919,0.000124387475447003,0.00828409870685662
"224","ENSMUSG00000020863","Luc7l3",6,25.5303886638084,0.000125765887243304,0.00828409870685662
"225","ENSMUSG00000020736","Nt5c",1,3.891671154533,0.000122798707766632,0.00828409870685662
"226","ENSMUSG00000076437","Selenoh",2,8.30697698335437,0.000122785284020002,0.00828409870685662
"227","ENSMUSG00000021248","Tmed10",3,13.695872601152,0.000130622307568411,0.00831116170016184
"228","ENSMUSG00000053931","Cnn3",2,6.82707046065418,0.000133256297806421,0.00831116170016184
"229","ENSMUSG00000031446","Cul4a",3,12.0925321527254,0.000127461741155716,0.00831116170016184
"230","ENSMUSG00000015714","Cers2",1,4.12979918907256,0.000132251708263505,0.00831116170016184
"231","ENSMUSG00000036192","Rorb",2,3.22922503485721,0.000129471250994113,0.00831116170016184
"232","ENSMUSG00000041355","Ssr2",1,5.18854034664508,0.000130571182006208,0.00831116170016184
"233","ENSMUSG00000079677","Fdx2",3,7.91982803634456,0.000131868190439002,0.00831116170016184
"234","ENSMUSG00000090084","Srpx",2,3.96822088264326,0.000132712362314356,0.00831116170016184
"235","ENSMUSG00000028156","Eif4e",3,14.6089280867497,0.000128807347366293,0.00831116170016184
"236","ENSMUSG00000049422","Chchd10",3,14.0123850375159,0.000128514964750755,0.00831116170016184
"237","ENSMUSG00000032518","Rpsa",4,20.930731884525,0.000133073971231985,0.00831116170016184
"238","ENSMUSG00000027422","Rrbp1",4,18.9012354877839,0.000128129611619663,0.00831116170016184
"239","ENSMUSG00000021991","Cacna2d3",2,8.30474912166639,0.000135956097155935,0.00835550760041772
"240","ENSMUSG00000010608","Rbm25",9,36.2421137589009,0.000134911966248792,0.00835550760041772
"241","ENSMUSG00000015120","Ube2i",5,18.5372624241748,0.000136294030240289,0.00835550760041772
"242","ENSMUSG00000058267","Mrps14",3,11.7430695660965,0.000135155691285613,0.00835550760041772
"243","ENSMUSG00000052688","Rab7b",2,7.81571818467071,0.000136781753361729,0.00835550760041772
"244","ENSMUSG00000020315","Sptbn1",5,22.2865210542401,0.000139285244390027,0.00847356626117032
"245","ENSMUSG00000058558","Rpl5",3,14.9369941935046,0.0001419017393559,0.00859750783264888
"246","ENSMUSG00000070495","Ctcfl",1,4.87606050869539,0.000142726122984055,0.00861230312835493
"247","ENSMUSG00000038861","Pi4kb",2,11.3285127634096,0.000143582829514719,0.00862892113893317
"248","ENSMUSG00000021917","Spcs1",4,13.2164822640725,0.000146482804478178,0.00863144649408627
"249","ENSMUSG00000101281","Gm8449",1,3.23320313606171,0.000146532236358781,0.00863144649408627
"250","ENSMUSG00000039126","Prune2",2,9.13180148288076,0.000145520626911443,0.00863144649408627
"251","ENSMUSG00000022884","Eif4a2",10,32.4396072735657,0.000144792380002927,0.00863144649408627
"252","ENSMUSG00000118215","Vmn1r55",2,9.37461974681437,0.000144976718761601,0.00863144649408627
"253","ENSMUSG00000104895","Gm8454",1,3.12884483809082,0.000148735241997396,0.00872658471228993
"254","ENSMUSG00000024451","Arap3",2,7.16812703308807,0.000152812180304807,0.00886071876736153
"255","ENSMUSG00000064215","Ifi27",4,10.3017973648077,0.000152523056853074,0.00886071876736153
"256","ENSMUSG00000027620","Rbm39",19,64.8633229166977,0.000152466766179218,0.00886071876736153
"257","ENSMUSG00000112149","Gm47611",1,2.82348242457446,0.000153799084193525,0.00888324360221278
"258","ENSMUSG00000009621","Vav2",1,2.03397150256129,0.000155356394856229,0.00890390086967517
"259","ENSMUSG00000032872","Cyb5r4",3,11.5887884923131,0.000154965925077548,0.00890390086967517
"260","ENSMUSG00000050772","Olfr1124",1,4.28263017345046,0.000158103711198767,0.00902650572705575
"261","ENSMUSG00000040385","Ppp1ca",1,5.98248893988588,0.000160674671482,0.00907984023153726
"262","ENSMUSG00000043154","Ppp2r3a",5,20.2954093530624,0.000160872944010664,0.00907984023153726
"263","ENSMUSG00000024026","Glo1",6,20.2455134030266,0.00015992992831155,0.00907984023153726
"264","ENSMUSG00000078671","Chd2",9,25.8949965304887,0.000161802320334193,0.00909770319333624
"265","ENSMUSG00000038608","Dock10",3,15.3061733454343,0.000164516489403333,0.00910131686735027
"266","ENSMUSG00000024985","Tcf7l2",8,32.1693664130061,0.000163624405637806,0.00910131686735027
"267","ENSMUSG00000030102","Itpr1",2,8.02206657012166,0.000165545375517689,0.00910131686735027
"268","ENSMUSG00000027695","Pld1",7,18.9855306677754,0.000163711418926172,0.00910131686735027
"269","ENSMUSG00000086377","4930529C04Rik",1,3.08831431708729,0.000164994980846225,0.00910131686735027
"270","ENSMUSG00000111611","Olfr157",1,6.00928712445308,0.000164821715925189,0.00910131686735027
"271","ENSMUSG00000031007","Atp6ap2",1,4.99776720012675,0.000167599885551877,0.0091130135572603
"272","ENSMUSG00000001056","Nhp2",2,7.07984728967616,0.000167188608881033,0.0091130135572603
"273","ENSMUSG00000020149","Rab1a",4,16.4061877275948,0.000167598694534645,0.0091130135572603
"274","ENSMUSG00000021420","Fars2",3,5.70386773208543,0.000172972349295461,0.00913695420848332
"275","ENSMUSG00000029055","Plch2",4,13.8265065733424,0.000174195502627377,0.00913695420848332
"276","ENSMUSG00000096010","H4f16",1,3.9200920714372,0.000173359067706211,0.00913695420848332
"277","ENSMUSG00000030770","Parva",2,8.16125849924825,0.00016957412296991,0.00913695420848332
