"","target_id","ext_gene","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"35","ENSMUSG00000045573","Penk",2,7.13581211092409,1.88963879208287e-05,0.00847691962128376
"36","ENSMUSG00000024087","Cyp1b1",2,10.5966720777165,1.95556107728242e-05,0.00852896235400313
"37","ENSMUSG00000074199","Krtdap",8,46.2143763585884,2.01963650747864e-05,0.00857035481187085
"38","ENSMUSG00000003665","Has1",2,7.45045602565685,2.19750402706938e-05,0.0090797396655306
"39","ENSMUSG00000022150","Dab2",9,35.0202337335588,2.37546233876673e-05,0.0093654213071742
"40","ENSMUSG00000029380","Cxcl1",2,11.9453579102655,2.3859426296858e-05,0.0093654213071742
"41","ENSMUSG00000026072","Il1r1",3,14.8693862444801,2.83888281057025e-05,0.0108715363436009
"42","ENSMUSG00000025746","Il6",3,13.1621487022215,2.90903719749284e-05,0.0108749507232941
"43","ENSMUSG00000050762","Prss27",1,5.8318787403017,3.15068736674082e-05,0.0111547808095124
"44","ENSMUSG00000037152","Ndufc1",2,12.1579284742346,3.19702653606814e-05,0.0111547808095124
"45","ENSMUSG00000002289","Angptl4",2,11.0071906470387,3.10085177159366e-05,0.0111547808095124
"46","ENSMUSG00000022816","Fstl1",3,14.6857986174874,3.2966427713381e-05,0.0112445303757228
"47","ENSMUSG00000031825","Crispld2",3,12.4824993294179,3.39879350060876e-05,0.0112445303757228
"48","ENSMUSG00000026822","Lcn2",2,11.0858528908338,3.4375992486765e-05,0.0112445303757228
"49","ENSMUSG00000026043","Col3a1",4,21.2210833432886,3.6306165767813e-05,0.0114008621744086
"50","ENSMUSG00000084126","Gm15844",1,4.51032884922246,3.59016153861867e-05,0.0114008621744086
"51","ENSMUSG00000071528","Atp5md",4,18.448996749979,3.78802034335661e-05,0.0116619034139298
"52","ENSMUSG00000061353","Cxcl12",4,24.1650803529496,4.0407599159232e-05,0.0120511897047424
"53","ENSMUSG00000026582","Sele",1,4.47251031287914,4.06797690816731e-05,0.0120511897047424
"54","ENSMUSG00000001911","Nfix",4,17.8133254868127,4.44778957447025e-05,0.0129323600201403
"55","ENSMUSG00000009281","Rarres2",5,27.3856796559369,4.6051285170476e-05,0.0131463859720299
"56","ENSMUSG00000045027","Prss22",1,4.67691269245601,4.85343066338631e-05,0.0136078062224694
"57","ENSMUSG00000046707","Csnk2a2",3,14.925707751424,5.17533615858849e-05,0.0142557812326312
"58","ENSMUSG00000095041","",2,11.3272024866785,5.32795269791506e-05,0.0144231353982697
"59","ENSMUSG00000019139","Isyna1",2,8.72717241870936,5.68106841839611e-05,0.0151183822435995
"60","ENSMUSG00000035673","Sbno2",9,41.1183868549296,6.01340548514224e-05,0.0157360799203697
"61","ENSMUSG00000000861","Bcl11a",4,13.0913632069903,6.57047782862714e-05,0.016639205223754
"62","ENSMUSG00000043154","Ppp2r3a",5,20.0077666386818,6.54670127042692e-05,0.016639205223754
"63","ENSMUSG00000031604","Msmo1",4,17.5273794136212,7.4436630486484e-05,0.0185512624645759
"64","ENSMUSG00000029550","Sppl3",4,14.067025226752,7.68683291757647e-05,0.0188579630685732
"65","ENSMUSG00000042272","Sestd1",2,9.56092140992032,7.97935217958256e-05,0.0192744320879424
"66","ENSMUSG00000050063","Klk6",3,15.9760664188189,8.42983364405095e-05,0.0194661173614036
"67","ENSMUSG00000024661","Fth1",6,27.3195565564515,8.43064760572856e-05,0.0194661173614036
"68","ENSMUSG00000046056","Sbsn",4,24.3546099112873,8.237223028738e-05,0.0194661173614036
"69","ENSMUSG00000060594","Layn",2,6.8909365635769,9.69359073739154e-05,0.0220578359663456
"70","ENSMUSG00000021040","Slirp",4,16.3646268752768,0.000100820825243103,0.022614111102028
"71","ENSMUSG00000022346","Myc",4,16.0723509821396,0.000121017176210828,0.0228926588395929
"72","ENSMUSG00000034673","Pbx2",2,4.76285077563738,0.000108069394178381,0.0228926588395929
"73","ENSMUSG00000032281","Acsbg1",3,9.96988303599165,0.000116434429922529,0.0228926588395929
"74","ENSMUSG00000041134","Cyyr1",2,8.8753027742553,0.000117275929317561,0.0228926588395929
"75","ENSMUSG00000054855","Rnd1",2,7.23013086349541,0.000107173112209482,0.0228926588395929
"76","ENSMUSG00000029648","Flt1",3,12.1427808620999,0.000109632604918269,0.0228926588395929
"77","ENSMUSG00000002797","Ggct",4,17.1784929448674,0.000118179641310863,0.0228926588395929
"78","ENSMUSG00000022400","Rbx1",4,19.1805602110847,0.000106012540102796,0.0228926588395929
"79","ENSMUSG00000026434","Nucks1",3,13.3098652800951,0.000119411218651843,0.0228926588395929
"80","ENSMUSG00000057530","Ece1",2,11.7453913092345,0.000118277852311184,0.0228926588395929
"81","ENSMUSG00000037434","Slc30a1",1,4.9917235603935,0.00011996183893873,0.0228926588395929
"82","ENSMUSG00000029178","Klf3",5,19.4677558865064,0.000104408923831798,0.0228926588395929
"83","ENSMUSG00000034957","Cebpa",2,9.50655048115255,0.000114980775558631,0.0228926588395929
"84","ENSMUSG00000030605","Mfge8",2,11.6276754566679,0.0001226091408753,0.0229176919152749
"85","ENSMUSG00000031762","Mt2",2,13.4174918372744,0.000126415879818814,0.0233512438710023
"86","ENSMUSG00000033429","Mcee",3,11.7162522147214,0.000146240171851028,0.0263921487153218
"87","ENSMUSG00000008658","Rbfox1",3,10.5882166026741,0.000145572011705552,0.0263921487153218
"88","ENSMUSG00000033295","Ptprf",3,13.4363895736151,0.000151427040892995,0.0270176814666014
"89","ENSMUSG00000028234","Rps20",2,15.3841156846064,0.000154632768578991,0.0272796528029072
"90","ENSMUSG00000034205","Loxl2",2,7.74883210965996,0.000170315902109506,0.0294869017043638
"91","ENSMUSG00000026728","Vim",3,15.8738064239969,0.000172778482695463,0.0294869017043638
"92","ENSMUSG00000030824","Nucb1",4,16.8571350278751,0.000172270222966508,0.0294869017043638
"93","ENSMUSG00000030077","Chl1",5,20.8889594557833,0.000177107955896348,0.0295826810162613
"94","ENSMUSG00000011008","Mcoln2",3,11.6889116032006,0.000175722276083236,0.0295826810162613
"95","ENSMUSG00000026069","Il1rl1",3,12.5049011820291,0.000179359106841531,0.0296433403844093
"96","ENSMUSG00000090698","Apold1",1,4.76764221763953,0.000182489788757085,0.0298465851382812
"97","ENSMUSG00000001098","Kctd10",2,9.59713878131479,0.000192068367500859,0.0310893344137215
"98","ENSMUSG00000026586","Prrx1",5,21.9875221629075,0.000194334843378377,0.0311352181212643
"99","ENSMUSG00000062604","Srpk2",7,24.0904119030199,0.000196745307269214,0.0312030108023628
"100","ENSMUSG00000062991","Nrg1",7,25.2284205736644,0.000200042442828558,0.0314086639485118
"101","ENSMUSG00000060560","Ces4a",1,6.62156828888548,0.000206102771727998,0.0320397982069435
"102","ENSMUSG00000024713","Pcsk5",5,17.4314803473885,0.000210943273768816,0.0320507263805171
"103","ENSMUSG00000026032","Ndufb3",1,7.33579980316656,0.000212297022073357,0.0320507263805171
"104","ENSMUSG00000034842","Art3",8,21.7226564293755,0.000209810140564106,0.0320507263805171
"105","ENSMUSG00000008206","Cers4",6,21.3499741484599,0.000220346386235027,0.0329491296216777
"106","ENSMUSG00000031231","Cox7b",3,12.4348279438064,0.000231838791463345,0.033230477674721
"107","ENSMUSG00000032666","1700025G04Rik",4,13.4374860485795,0.000232810174143004,0.033230477674721
"108","ENSMUSG00000029810","Tmem176b",6,26.3390280254493,0.000228044141643754,0.033230477674721
"109","ENSMUSG00000034789","Rab24",4,13.1260250935279,0.000227999444266651,0.033230477674721
"110","ENSMUSG00000066363","Serpina3f",2,5.37000670200574,0.000231753455578572,0.033230477674721
"111","ENSMUSG00000071036","Gm10309",1,3.16668607164078,0.000238422545496185,0.0334238605967464
"112","ENSMUSG00000068566","Myadm",4,21.671331699773,0.000237561589033707,0.0334238605967464
"113","ENSMUSG00000034120","Srsf2",3,16.5693884808597,0.000243324571200787,0.0338091955081731
"114","ENSMUSG00000029321","Slc10a6",1,5.67401642972392,0.000249222212554308,0.0343248943799579
"115","ENSMUSG00000032518","Rpsa",4,21.321978218099,0.000256648032319467,0.0347381961676548
"116","ENSMUSG00000053475","Tnfaip6",1,7.01450234882732,0.000255503340971749,0.0347381961676548
"117","ENSMUSG00000037426","Depdc5",9,21.41898655991,0.000261257396636429,0.0347627320727845
"118","ENSMUSG00000043613","Mmp3",1,8.08065266594742,0.000259533152290224,0.0347627320727845
"119","ENSMUSG00000020646","Mboat2",3,9.80434109927072,0.000265554466884464,0.035037568777756
"120","ENSMUSG00000064356","mt-Atp8",1,8.05513873842622,0.000271368276338893,0.0353125598302376
"121","ENSMUSG00000050856","Atp5k",3,12.7966242415019,0.000274090878788911,0.0353125598302376
"122","ENSMUSG00000005686","Ampd3",5,16.3748875063248,0.000274385854358893,0.0353125598302376
"123","ENSMUSG00000026475","Rgs16",1,3.9995960677479,0.000284650115557972,0.0354131900526007
"124","ENSMUSG00000030693","Klk10",1,7.98476653995183,0.000283185258351069,0.0354131900526007
"125","ENSMUSG00000041220","Elovl6",4,17.9311219824487,0.000283311552176397,0.0354131900526007
"126","ENSMUSG00000023089","Ndufa5",3,15.2083614745799,0.000286445139588579,0.0354131900526007
"127","ENSMUSG00000006649","Nphs1",1,5.94686617919221,0.000277649116686761,0.0354131900526007
"128","ENSMUSG00000064246","Chil1",4,14.6082016608697,0.000305823410381937,0.037513541925053
"129","ENSMUSG00000027800","Tm4sf1",4,15.5972530889618,0.000308742713318042,0.0375780569132292
"130","ENSMUSG00000004098","Col5a3",2,7.18514814128804,0.000313428086210784,0.037854879858427
"131","ENSMUSG00000029659","Medag",3,12.1982529832908,0.000320079461083996,0.0381949454702127
"132","ENSMUSG00000020227","Irak3",3,9.76704734782716,0.000321109025034588,0.0381949454702127
"133","ENSMUSG00000050105","Fam110d",2,6.36802122364793,0.000326983173672213,0.0386012241340408
"134","ENSMUSG00000029761","Cald1",10,38.7711912896558,0.000335439421250392,0.0393039877093463
"135","ENSMUSG00000008845","Cd163",3,16.7112146597768,0.00035523988567599,0.0410119223896965
"136","ENSMUSG00000044737","Klk14",1,3.26472032374201,0.000355086044925407,0.0410119223896965
"137","ENSMUSG00000038059","Smim3",2,8.1319915905389,0.000383506132410676,0.0418154846179169
"138","ENSMUSG00000003778","Brd8",7,23.296550336359,0.000377381049885013,0.0418154846179169
"139","ENSMUSG00000022205","Sub1",3,17.2381359773657,0.000378322186354693,0.0418154846179169
"140","ENSMUSG00000021759","Plpp1",2,10.1744809599848,0.000373079326783742,0.0418154846179169
"141","ENSMUSG00000047702","Olfr1388",1,4.30097983827519,0.000382721792467965,0.0418154846179169
"142","ENSMUSG00000035385","Ccl2",2,10.926219274688,0.000383394900745385,0.0418154846179169
"143","ENSMUSG00000000983","Wfdc18",1,3.94280313282286,0.000376267659907707,0.0418154846179169
"144","ENSMUSG00000026989","Dapl1",1,3.70469411814744,0.00038259059730258,0.0418154846179169
"145","ENSMUSG00000032012","Nectin1",1,6.30137397305005,0.000397570223952522,0.0424642863012146
"146","ENSMUSG00000039081","Zfp503",1,4.37402198596132,0.000395026869469011,0.0424642863012146
"147","ENSMUSG00000040026","Saa3",2,14.9724391442312,0.000395099135595845,0.0424642863012146
"148","ENSMUSG00000031342","Gpm6b",6,16.9057346019067,0.000403437226144925,0.0427997830250099
"149","ENSMUSG00000032000","Birc3",5,16.841675608589,0.000410860140203061,0.0430061004088551
"150","ENSMUSG00000029371","Cxcl5",2,12.707924302709,0.000409238921105049,0.0430061004088551
"151","ENSMUSG00000030793","Pycard",2,12.8053148332733,0.000414723151284778,0.0431229682008099
"152","ENSMUSG00000032714","Syde1",1,4.33810068618086,0.000428535538184695,0.0442660295068282
"153","ENSMUSG00000079014","Serpina3i",2,6.48207189793868,0.000437080058669783,0.0447405026964394
"154","ENSMUSG00000071076","Jund",1,5.21296085235997,0.000438827935497845,0.0447405026964394
"155","ENSMUSG00000046167","Gldn",1,4.01042148381434,0.000449100337847993,0.0454924155132345
"156","ENSMUSG00000021130","Galnt16",4,11.5889084613451,0.000458939630352839,0.0456063995960122
"157","ENSMUSG00000021868","Ppif",3,14.8819804939481,0.000458795000475091,0.0456063995960122
"158","ENSMUSG00000054215","Sprr2k",1,3.57755185863554,0.000455749873987322,0.0456063995960122
"159","ENSMUSG00000054690","Emcn",3,9.71587286647151,0.000467326630087195,0.0461477699308116
"160","ENSMUSG00000020091","Eif4ebp2",1,6.13044022948681,0.000470467041281976,0.0461675188448019
"161","ENSMUSG00000007805","Twist2",2,8.15258434829844,0.000477356834985867,0.0465526687336217
"162","ENSMUSG00000024846","Cst6",3,20.8822642966537,0.000483547617559479,0.0468653156993912
"163","ENSMUSG00000028106","Rprd2",5,18.2219237308778,0.000494378967268027,0.0476211298470877
"164","ENSMUSG00000027710","Acad9",7,20.5698901230443,0.000499443359149966,0.0478156108659367
"165","ENSMUSG00000022389","Tef",4,13.6601960534198,0.000504183685181937,0.0479768972184339
"166","ENSMUSG00000044430","Klk12",1,3.63339253214305,0.000513879615177469,0.0486049628789243
"167","ENSMUSG00000029767","Calu",3,13.8465176342217,0.000528307577790671,0.0493747457076865
"168","ENSMUSG00000073702","Rpl31",4,23.4381995505956,0.0005260495299237,0.0493747457076865
"169","ENSMUSG00000020122","Egfr",3,14.438530481792,0.000538622196272208,0.0500408704359168
"170","ENSMUSG00000038587","Akap12",2,8.54477939186829,0.000553280158251918,0.0511003044983139
"171","ENSMUSG00000024481","Lvrn",2,8.18823947272659,0.000558090600627395,0.0512431609383084
"172","ENSMUSG00000025795","Rassf3",1,4.92705821328004,0.000562475468196204,0.0513455077101663
"173","ENSMUSG00000041773","Enc1",1,5.26775605574396,0.00057387529047487,0.052083329108358
"174","ENSMUSG00000058446","Znrf2",1,5.88131680185106,0.000577874990639863,0.052144915103658
"175","ENSMUSG00000030189","Ybx3",4,18.4877439946091,0.000586310724586909,0.0526037982099375
"176","ENSMUSG00000031502","Col4a1",3,11.6813342603591,0.000590993627372106,0.0526943051300995
"177","ENSMUSG00000027074","Slc43a3",3,11.1360803264395,0.000594031718236266,0.0526943051300995
"178","ENSMUSG00000025355","Mmp19",2,8.6654607139015,0.000613718238470858,0.0533691823471497
"179","ENSMUSG00000001131","Timp1",2,12.5547756379518,0.000615103003982032,0.0533691823471497
"180","ENSMUSG00000061665","Cd2ap",6,22.9032416075978,0.000615236099919374,0.0533691823471497
"181","ENSMUSG00000042784","Muc1",1,3.10179441108695,0.000607616038901073,0.0533691823471497
"182","ENSMUSG00000029919","Hpgds",3,11.0786241239006,0.000621316297089769,0.0536004790143213
"183","ENSMUSG00000041378","Cldn5",1,5.0316108708975,0.000645821627377149,0.0540236515422594
"184","ENSMUSG00000031465","Angpt2",1,4.20858362945941,0.000646749723664419,0.0540236515422594
"185","ENSMUSG00000000628","Hk2",2,8.93195775262993,0.000650306995827465,0.0540236515422594
"186","ENSMUSG00000101249","Gm29216",1,9.16622338027711,0.000630367337263224,0.0540236515422594
"187","ENSMUSG00000020400","Tnip1",6,17.7628089377792,0.000640663240478948,0.0540236515422594
"188","ENSMUSG00000038412","Higd1a",4,17.3139515556833,0.000649773312926319,0.0540236515422594
"189","ENSMUSG00000026749","Nek6",3,13.5446815493561,0.000646958508115044,0.0540236515422594
"190","ENSMUSG00000020484","Xbp1",4,15.3386426224682,0.000654383012915428,0.0540761457146586
"191","ENSMUSG00000020892","Aloxe3",2,8.55585321527643,0.000666177172674231,0.0547625538647021
"192","ENSMUSG00000050608","Micos10",3,15.1491627123232,0.000671854507431622,0.0549416021936662
"193","ENSMUSG00000028977","Casz1",7,25.0748575960737,0.00068483475546982,0.0557129041224438
"194","ENSMUSG00000022463","Srebf2",3,15.2792881534315,0.000737610317390288,0.0574907672470772
"195","ENSMUSG00000033032","Afap1l1",1,5.07740756499015,0.000747184357237306,0.0574907672470772
"196","ENSMUSG00000024140","Epas1",1,7.05303310484965,0.000749756049828015,0.0574907672470772
"197","ENSMUSG00000078675","Mup16",1,5.21437064126534,0.000768935808030458,0.0574907672470772
"198","ENSMUSG00000031722","Hp",2,12.0496373785798,0.000743612042230149,0.0574907672470772
"199","ENSMUSG00000034892","Rps29",1,9.48337505665789,0.000734787801490457,0.0574907672470772
"200","ENSMUSG00000015714","Cers2",3,9.89677586831887,0.000766962224787599,0.0574907672470772
"201","ENSMUSG00000020914","Top2a",5,16.1973672492065,0.000726108171968231,0.0574907672470772
"202","ENSMUSG00000024096","Ralbp1",3,14.50618334832,0.000765862605679796,0.0574907672470772
"203","ENSMUSG00000074604","Mgst2",2,6.64066823014515,0.000725024937612429,0.0574907672470772
"204","ENSMUSG00000028834","Trim63",3,13.6573169750217,0.000760967558799191,0.0574907672470772
"205","ENSMUSG00000093674","Rpl41",6,32.6810416226422,0.000720015593234105,0.0574907672470772
"206","ENSMUSG00000104876","Trdc",1,3.93542560167141,0.000728266555217938,0.0574907672470772
"207","ENSMUSG00000070287","Slc35g2",1,3.19011804893187,0.000729743346059523,0.0574907672470772
"208","ENSMUSG00000038357","Camp",1,3.45543528677627,0.000732266377220803,0.0574907672470772
"209","ENSMUSG00000028998","Tomm7",1,7.14093226409102,0.000768810150459582,0.0574907672470772
"210","ENSMUSG00000017009","Sdc4",1,8.14509464678849,0.000751832192140295,0.0574907672470772
"211","ENSMUSG00000024769","Cdc42bpg",1,4.74260856693796,0.000786778310330114,0.0579962734764935
"212","ENSMUSG00000004936","Map2k1",1,6.35612319751669,0.000783942989960339,0.0579962734764935
"213","ENSMUSG00000028532","Cachd1",1,4.37912556809072,0.000786487266432836,0.0579962734764935
"214","ENSMUSG00000047250","Ptgs1",3,11.6719559150375,0.000805760576894461,0.0591179757842053
"215","ENSMUSG00000031812","Map1lc3b",4,18.2949619575843,0.000813813944488827,0.0594311290345073
"216","ENSMUSG00000026670","Uap1",5,20.2125710953891,0.000818221457837798,0.0594763662477373
"217","ENSMUSG00000042548","Asxl1",2,6.15645363629723,0.000827830929503642,0.0597350717173284
"218","ENSMUSG00000031425","Plp1",2,7.8003640241803,0.000831166623891348,0.0597350717173284
"219","ENSMUSG00000037872","Ackr1",2,9.69886111119306,0.000833194109043687,0.0597350717173284
"220","ENSMUSG00000062397","Zfp706",2,11.2030995167389,0.000844370604115066,0.060261194796412
"221","ENSMUSG00000002489","Tiam1",4,14.4294213534905,0.000865621129627101,0.0610851684520206
"222","ENSMUSG00000032122","Slc37a2",2,9.40789495501368,0.000861686751794411,0.0610851684520206
"223","ENSMUSG00000026864","Hspa5",2,14.6812699141932,0.000867587578167034,0.0610851684520206
"224","ENSMUSG00000033453","Adamts15",2,8.33248410837209,0.0008782196725279,0.0612122241438171
"225","ENSMUSG00000024887","Asah2",4,12.8461978533632,0.000878088664647795,0.0612122241438171
"226","ENSMUSG00000054720","Lrrc8c",3,8.21325631523205,0.000881087997993928,0.0612122241438171
"227","ENSMUSG00000014773","Dll1",1,4.53795274969891,0.000899033105229255,0.0620456139585569
"228","ENSMUSG00000074115","Saa1",2,7.86242911643185,0.000900987197156294,0.0620456139585569
"229","ENSMUSG00000061517","Sox21",1,3.55772913051261,0.000905238948602018,0.0620661866026213
"230","ENSMUSG00000006442","Srm",2,8.04639113010398,0.000927725740762483,0.0633313993726598
"231","ENSMUSG00000079641","Rpl39",1,9.21769574086733,0.000951839063103546,0.0644173496973654
"232","ENSMUSG00000048636","A730049H05Rik",2,5.21775026757564,0.000949598630032365,0.0644173496973654
"233","ENSMUSG00000041607","Mbp",6,19.6804349942399,0.000959271763358435,0.0646417423025356
"234","ENSMUSG00000022070","Bora",3,10.7164239528118,0.000977214627919533,0.0655694310810452
"235","ENSMUSG00000039001","Rps21",2,11.3932461060062,0.000981675350714867,0.0655884454535069
"236","ENSMUSG00000042677","Zc3h12a",2,7.93989465990436,0.00102872275633028,0.0684405762590752
"237","ENSMUSG00000034926","Dhcr24",1,6.50307558288224,0.00104357642271193,0.069135837185654
"238","ENSMUSG00000040564","Apoc1",2,9.94230506224693,0.00105850622748668,0.069804958988586
"239","ENSMUSG00000015837","Sqstm1",3,15.6909040662445,0.00107146010548686,0.069804958988586
"240","ENSMUSG00000020717","Pecam1",4,20.3925732994804,0.00106759044275218,0.069804958988586
"241","ENSMUSG00000028420","Tmem38b",2,8.00599841520787,0.00107055209847364,0.069804958988586
"242","ENSMUSG00000024529","Lox",2,8.19563818259478,0.00108076922582424,0.0701204860110179
"243","ENSMUSG00000003873","Bax",3,11.8897114108051,0.00108987974798524,0.0704205840457458
"244","ENSMUSG00000020250","Txnrd1",6,22.1134444699122,0.00110180375850759,0.0708992656242936
"245","ENSMUSG00000055254","Ntrk2",7,20.5733581457285,0.00110847741840755,0.0710375671282326
"246","ENSMUSG00000001555","Fkbp10",1,5.40602393501206,0.00115709558850975,0.0722234022716975
"247","ENSMUSG00000022893","Adamts1",2,9.71079455412728,0.00114636997613747,0.0722234022716975
"248","ENSMUSG00000046768","Rhoj",2,9.20340315999349,0.00115918077654084,0.0722234022716975
"249","ENSMUSG00000041481","Serpina3g",1,3.61419322095056,0.00114674076613213,0.0722234022716975
"250","ENSMUSG00000058396","Gpr182",1,4.09517957650095,0.00113246266613517,0.0722234022716975
"251","ENSMUSG00000022186","Oxct1",3,11.2378135225157,0.00115762071370824,0.0722234022716975
"252","ENSMUSG00000000805","Car4",1,6.38627656491022,0.00114969802542875,0.0722234022716975
"253","ENSMUSG00000038020","Rapgefl1",3,11.3975704314,0.00117233191577091,0.0727540846226048
"254","ENSMUSG00000078919","Dpm1",5,22.1797638823287,0.00119733104985012,0.0740129717074674
"255","ENSMUSG00000021456","Fbp2",1,4.46493112833563,0.00120720571872845,0.0743307332931587
"256","ENSMUSG00000058207","Serpina3k",1,3.39758714035952,0.00121709561236403,0.0745963323317684
"257","ENSMUSG00000025044","Msr1",3,11.3849424087136,0.00122102142597697,0.0745963323317684
"258","ENSMUSG00000092607","Scnm1",3,8.65485845525745,0.00123930747629933,0.0754200259123092
"259","ENSMUSG00000028312","Smc2",4,14.9720533820036,0.00124599528562891,0.0755342547477202
"260","ENSMUSG00000022676","Snai2",1,5.40576173160236,0.00126493591516023,0.0758708937761924
"261","ENSMUSG00000073830","Mup14",2,7.14536859063043,0.00126604510345598,0.0758708937761924
"262","ENSMUSG00000026580","Selp",1,5.6879743109889,0.00126196266992939,0.0758708937761924
"263","ENSMUSG00000021133","Susd6",3,14.8529868126025,0.00128073812328216,0.0759486295450544
"264","ENSMUSG00000020363","Gfpt2",2,8.99854278726844,0.00127991848557251,0.0759486295450544
"265","ENSMUSG00000022844","Pdia5",1,4.23310191481258,0.00128669100432995,0.0759486295450544
"266","ENSMUSG00000006445","Epha2",2,8.70298607780302,0.00128386287092633,0.0759486295450544
"267","ENSMUSG00000028633","Ctps",1,5.73007423563192,0.00130149502729611,0.0765347319235066
"268","ENSMUSG00000031906","Smpd3",2,8.30918642191629,0.00131358344652087,0.076671277672209
"269","ENSMUSG00000024677","Ms4a6b",3,14.6162322319075,0.00131152682659292,0.076671277672209
"270","ENSMUSG00000025422","Agap2",1,3.66617750699415,0.00132671061318828,0.0771506790284047
"271","ENSMUSG00000049940","Pgrmc2",1,5.07834253273695,0.0013591595564626,0.0782719121097706
"272","ENSMUSG00000081534","Slc48a1",1,6.49123988579595,0.00136865116341206,0.0782719121097706
"273","ENSMUSG00000031089","Slc6a14",1,6.14532942111779,0.00136866147903394,0.0782719121097706
"274","ENSMUSG00000025508","Rplp2",6,25.1064302126026,0.00136407667001504,0.0782719121097706
"275","ENSMUSG00000044349","Snhg11",3,15.2595156419523,0.00137091751036156,0.0782719121097706
"276","ENSMUSG00000022510","Trp63",6,28.9981633707948,0.00138296015217606,0.0786733961931752
"277","ENSMUSG00000029203","Ube2k",8,30.4624841312601,0.00141075995870023,0.079965133976723
"278","ENSMUSG00000048142","Nat8l",1,3.11883975032865,0.00142487029139115,0.0803191592452966
"279","ENSMUSG00000003955","Fam162a",4,20.1891219750879,0.00142723682755479,0.0803191592452966
"280","ENSMUSG00000064368","mt-Nd6",1,8.09476928319218,0.00144005170345843,0.0803617776141469
"281","ENSMUSG00000034320","Slc26a2",3,11.2670465831306,0.00144468281632094,0.0803617776141469
"282","ENSMUSG00000020580","Rock2",4,17.8250863720505,0.00144178316292836,0.0803617776141469
